"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
101251,65023,115583,173.94,145.8,2190.15,39.4527
61068.6,42431,82881.2,108.42,101.52,1414.53,39.4527
85821.6,58683,100210,117.78,93.96,106.95,39.4538
115579,81691,75255.2,149.76,55.62,760.74,39.4601
60231.2,40156,88445.8,73.32,80.46,2147.37,39.4674
158446,112671,100554,176.28,74.52,1325.25,39.4674
67428.9,50510,64305.5,72.54,77.22,121.83,39.4695
82797.5,56471,83670.6,97.5,61.56,44.64,39.4706
84971.6,65303,66886.6,78,113.94,111.6,39.4727
90054.5,59874,106392,115.44,85.86,97.65,39.4727
73902.9,53067,63513.1,76.44,60.48,1608.9,39.4738
100467,71323,82684.7,117.78,116.1,1903.71,39.4759
86086.3,64433,76913.5,77.22,55.62,3143.4,39.4822
137540,93723,77184.1,188.76,100.98,955.11,39.4832
95713.2,74983,69783.5,95.16,56.16,2140.86,39.4864
51305,37849,64860.1,73.32,62.1,61.38,39.4864
161973,104077,140966,266.76,77.22,2208.75,39.4969
105021,73656,121837,150.54,153.9,1670.28,39.499
107536,72917,110291,156,138.78,1641.45,39.5001
167388,116111,111511,153.66,95.04,1908.36,39.5001
75495.6,56455,67276.6,85.8,105.3,66.96,39.5011
78766.2,58742,66872.5,77.22,75.6,1266.66,39.5106
59264.2,42335,64884.3,54.6,58.86,90.21,39.518
147676,100937,107993,139.62,44.82,55.8,39.5232
88864.7,66438,73334,95.94,94.5,82.77,39.5264
152145,87095,67997.3,174.72,151.2,765.39,39.5274
152802,100316,121185,273,32.94,1243.41,39.5274
175592,117769,85061.3,177.84,140.94,1752.12,39.5337
189906,118910,155630,224.64,150.66,1706.55,39.5337
108467,84166,67513.7,117,102.06,2006.01,39.5337
54982.4,43643,48636.1,53.04,58.86,48.36,39.539
69715.1,49295,60145.8,60.06,45.9,1089.96,39.5401
56739.4,41650,71196.1,88.92,68.58,796.08,39.5411
96471.6,73866,79493.7,78.78,81.54,106.95,39.5432
163396,110626,121800,161.46,68.04,80.91,39.5558
100421,66762,72194.5,126.36,62.64,943.95,39.5622
84141.3,62130,84273.5,124.02,63.72,1125.3,39.5643
180700,121842,96085.1,234,77.76,1364.31,39.5695
158996,113783,110541,184.08,77.22,1934.4,39.5695
71566.1,43554,96016.4,87.36,48.6,67.89,39.579
83134.1,63119,81574,107.64,122.58,83.7,39.579
83526.7,62591,61910.9,70.2,75.06,131.13,39.579
116492,89932,82838.3,128.7,104.76,2059.95,39.5864
94336.3,71138,72790.4,104.52,144.72,2965.77,39.5948
59052.5,38794,91387.9,80.34,84.24,2233.86,39.5969
93351.1,56412,85963,112.32,24.3,1138.32,39.6106
136014,94815,105855,216.06,164.7,4972.71,39.6211
92882.7,68038,102614,129.48,46.44,510.57,39.6243
149940,107031,112811,180.18,50.22,1221.09,39.6379
56481.8,38878,91772.5,135.72,85.32,1095.54,39.639
70671.8,50391,101396,102.18,85.32,89.28,39.6443
59226.3,46703,54678.8,100.62,68.04,1316.88,39.6485
100674,77983,64598.8,95.94,84.78,946.74,39.6506
158854,101296,113258,219.96,61.02,770.04,39.6516
98641,68592,84948.2,121.68,146.34,3524.7,39.6527
71037.6,52613,62148.8,90.48,93.96,84.63,39.6527
163164,99298,136598,228.54,69.66,960.69,39.6537
116886,72655,77344.8,96.72,51.84,2237.58,39.6569
105686,72211,92994.7,178.62,95.58,1097.4,39.66
102803,74474,78376,112.32,80.46,1691.67,39.66
169977,119722,101828,113.1,82.62,86.49,39.6632
90082.9,57823,73351.2,88.92,35.1,1034.16,39.6664
88423.1,61378,117140,113.1,63.72,905.82,39.6716
156529,107135,99963.2,166.92,122.04,2010.66,39.6769
92571.4,64223,105094,124.8,142.02,3567.48,39.6779
85201.5,59629,87253.1,124.02,124.74,1771.65,39.679
89695,63695,69846.7,95.94,67.5,2896.02,39.6821
119290,89878,81906.2,109.2,115.02,3175.02,39.6842
60912.2,42647,91483.9,57.72,48.6,63.24,39.6842
82829.9,59561,74114.8,88.92,76.14,2037.63,39.6864
144094,102872,125822,205.14,40.5,770.97,39.6948
90910,64434,65432.6,84.24,52.38,79.98,39.6958
144880,99877,117916,233.22,98.82,53.94,39.699
64283.9,48338,66460.7,87.36,54,73.47,39.7
98035.1,70679,127341,124.02,138.78,164.61,39.7021
78349,56105,95440.8,99.84,83.7,36.27,39.7064
89982.6,70561,79876.7,108.42,121.5,2689.56,39.7074
159210,108125,107654,149.76,105.84,71.61,39.7106
73841.3,53026,77218.4,80.34,82.08,1332.69,39.7106
72437.5,53386,66798.4,91.26,93.96,1909.29,39.7179
91157.3,56403,100890,79.56,55.08,51.15,39.7179
75449,51051,88793.6,85.8,59.4,1845.12,39.7179
91252.9,65102,69008.2,114.66,140.4,1942.77,39.72
125684,89976,103775,141.18,61.02,851.88,39.7242
62857.9,48331,67796.8,92.04,75.6,2768.61,39.7253
154666,111170,97319,136.5,102.6,68.82,39.7263
64248.3,44480,77744.2,117,122.04,1966.02,39.7295
125771,86703,78898.6,131.04,48.6,1246.2,39.7337
146759,99078,103947,164.58,50.76,1316.88,39.7348
113455,80562,90929.3,131.04,59.94,1512.18,39.7369
98357.4,77460,88649.3,100.62,105.84,110.67,39.7379
131048,92100,96930.6,177.06,113.94,1124.37,39.7379
169877,120007,116343,185.64,183.6,3516.33,39.739
172030,114880,112908,163.02,57.78,53.94,39.7432
62295.5,42770,71365.3,95.16,118.26,2022.75,39.7453
79005.5,51747,75751.3,117.78,45.9,1122.51,39.7474
152793,111302,90594.7,160.68,56.7,876.06,39.7537
81906.4,54137,83269.7,111.54,103.68,2802.09,39.7579
83797.7,62610,72809.9,84.24,99.9,60.45,39.7579
89637.4,56610,101030,96.72,86.4,1926.96,39.7653
76657.6,50852,80907.1,98.28,139.86,95.79,39.7663
93681.4,70682,71708.5,124.02,119.88,2248.74,39.7674
146175,102295,99896.9,179.4,51.3,833.28,39.7684
110198,79027,104464,139.62,188.46,2192.94,39.7695
98154.3,69206,88358.4,131.82,57.78,1083.45,39.7695
159112,99778,107280,194.22,25.38,758.88,39.7706
162996,113982,99592,220.74,51.84,1650.75,39.7727
80913.4,58588,65768,124.8,65.34,1684.23,39.7758
79019,54875,90371.6,127.92,146.34,3278.25,39.7779
176304,127961,120087,212.16,220.32,1638.66,39.7853
109353,78090,116255,154.44,169.02,2919.27,39.7895
163526,107832,120103,152.1,70.2,62.31,39.7906
154451,106553,78090.5,151.32,77.76,95.79,39.7937
152751,107975,135470,146.64,129.6,57.66,39.8116
91668.4,65910,99513.2,108.42,57.78,49.29,39.8148
141176,99626,87245.3,148.2,43.2,1036.02,39.819
95164.2,60883,70840.4,102.18,17.82,1006.26,39.82
68719.7,49198,83296.2,98.28,102.6,3653.97,39.8221
92531.9,58168,81949.1,110.76,49.14,103.23,39.8242
71930.3,54426,61017.8,87.36,88.02,2519.37,39.8253
96865.9,68622,92327.8,156.78,131.76,1645.17,39.8305
59182.9,40199,108088,112.32,106.92,2472.87,39.8316
155223,112255,89770.2,135.72,142.56,112.53,39.8316
115240,81616,86843.6,136.5,66.42,1002.54,39.8337
177419,119055,108406,163.02,97.74,1381.05,39.8358
161056,117363,111710,173.16,126.9,3657.69,39.8358
152255,102499,111640,184.08,93.96,1060.2,39.8358
138094,98815,122111,148.98,126.36,2825.34,39.839
93750.9,59407,123567,108.42,18.36,1818.15,39.839
90338.9,67355,74158.5,91.26,98.28,2811.39,39.84
62579.1,45812,85775,99.84,55.08,1248.99,39.8432
90912.4,70219,75004,117.78,69.66,1775.37,39.8442
114877,89571,88542.5,134.16,96.66,1235.04,39.8453
102228,74747,68420.8,84.24,49.68,1560.54,39.8463
122001,83100,150867,142.74,166.86,4294.74,39.8484
131525,99571,89544,161.46,124.74,2061.81,39.859
98328.9,67277,106968,122.46,125.28,123.69,39.8611
69093.4,52054,79009.3,74.1,98.28,1985.55,39.8653
62312,42587,70813.9,92.82,35.64,1266.66,39.8663
114332,80406,118158,125.58,30.24,26.04,39.8758
102278,74892,92139.1,122.46,116.64,1429.41,39.8769
155307,101201,128634,229.32,97.2,2126.91,39.8832
103389,71778,79378.3,113.1,102.06,4519.8,39.8842
96497.7,74260,74256.8,134.94,173.88,2525.88,39.8926
181096,109103,108008,286.26,57.24,1357.8,39.9042
94837.9,62782,95742.7,115.44,96.66,76.26,39.9042
69695.4,48202,130597,145.86,145.26,4142.22,39.9137
94463.5,71447,57062.5,82.68,113.4,106.95,39.9147
129835,94515,88903.6,136.5,83.16,1146.69,39.92
74493.1,45971,81556.8,64.74,76.68,4095.72,39.9295
122176,93020,77178.7,115.44,116.1,2055.3,39.94
153775,110347,96621.7,151.32,86.94,1654.47,39.9411
77762.1,58055,71235.1,104.52,99.36,1969.74,39.9421
107070,83053,96101.5,135.72,146.88,4075.26,39.9526
70957,53684,80600.5,81.9,107.46,127.41,39.9526
84729.1,63079,84190.1,104.52,56.16,1127.16,39.9558
86527.9,64742,82113.7,78,136.62,83.7,39.9558
180155,117986,118574,190.32,34.02,823.98,39.959
170372,115462,155206,219.18,119.88,1906.5,39.96
90390.2,61858,83026.3,175.5,173.88,678.9,39.9611
94278.6,63945,91151.6,144.3,52.38,1028.58,39.9632
140451,106129,87977.8,194.22,30.24,857.46,39.9716
170540,116727,120287,229.32,57.78,2120.4,39.9716
53518.6,35366,61287.7,66.3,41.04,1541.94,39.9779
80847,58680,122923,154.44,150.12,2198.52,39.9895
53513.8,39262,62134,67.08,70.2,1049.04,39.9905
144715,103127,97834.6,159.12,116.64,1975.32,39.9989
129171,91210,101154,141.96,95.58,1916.73,39.9989
102466,70853,96663.1,92.82,78.84,38.13,39.9989
120432,90196,86970,140.4,119.34,712.38,40.0053
66221,47258,69856.8,82.68,51.3,1284.33,40.0074
116435,88862,65143.3,96.72,90.18,1391.28,40.0095
110811,73762,96109.3,98.28,75.6,82.77,40.0158
80633.7,60372,69327.2,114.66,83.16,1310.37,40.0168
121609,87111,83662,127.92,73.98,1365.24,40.0221
124616,91746,99396.2,113.88,120.96,160.89,40.0221
118641,88375,80960.1,127.14,83.7,1318.74,40.0316
107185,76188,81317.3,91.26,100.44,61.38,40.0368
67206.9,49407,56596,82.68,75.6,1264.8,40.0389
70341.6,51954,69927,82.68,88.02,2038.56,40.0421
92941.1,66974,98822.1,112.32,116.64,2852.31,40.0453
104714,67715,104645,126.36,56.7,893.73,40.061
60457.1,42991,87859.2,126.36,21.6,739.35,40.0653
86112.4,63636,66998.1,105.3,103.68,2820.69,40.0726
167026,114499,113027,220.74,93.42,1668.42,40.0737
71175.8,55972,60384.5,70.2,83.16,97.65,40.0758
53917.5,41594,61768.2,99.84,104.76,2276.64,40.08
129827,91264,87805.4,163.02,97.74,1666.56,40.0853
124219,96284,88345.9,120.12,99.9,2201.31,40.0884
157930,107190,142625,215.28,204.66,231.57,40.0926
106994,79702,76359.7,120.12,57.78,872.34,40.0947
87189.9,62863,101700,114.66,122.04,117.18,40.0958
130506,91003,96250.4,160.68,72.36,2419.86,40.0968
75244.3,45899,132164,131.04,78.84,96.72,40.1
105960,82861,79314.3,137.28,100.44,2294.31,40.1021
79400.5,59480,62832.9,89.7,50.76,643.56,40.1042
140342,109550,86789,124.8,137.16,159.03,40.1042
107072,69601,93335.6,114.66,77.22,112.53,40.1074
161821,112126,131854,137.28,95.58,74.4,40.1074
163491,114898,102978,119.34,73.44,67.89,40.1084
66971.5,42451,104697,108.42,89.1,2657.01,40.1158
160360,113378,107167,140.4,76.14,83.7,40.1168
173039,108000,127177,241.8,69.12,1443.36,40.121
139147,105811,83738.5,104.52,129.6,1102.05,40.1252
82641.9,65666,53032.2,63.18,81,1988.34,40.1284
149296,99827,110266,204.36,106.38,1360.59,40.1284
173537,112615,125428,304.2,228.96,3516.33,40.1284
103481,74815,74165.5,98.28,101.52,2746.29,40.1337
73730.7,54174,64850,69.42,49.14,52.08,40.1347
85951.2,65833,65111.3,71.76,85.86,110.67,40.1368
72599.4,52063,87297.6,95.94,64.8,47.43,40.1431
163293,103778,155983,262.08,39.42,1020.21,40.1431
122814,91059,77966.5,112.32,137.16,3028.08,40.1484
164453,120930,123369,182.52,190.62,4374.72,40.1484
96990.7,78684,83195.6,107.64,91.26,67.89,40.1516
115224,87583,75246.6,115.44,83.7,1966.95,40.1526
171110,114706,126222,202.02,66.42,879.78,40.1558
66315.8,53079,62930.4,95.16,76.14,2516.58,40.1589
113978,77486,76714.6,127.14,133.92,166.47,40.1652
89559.1,66754,69509.7,120.9,72.36,1254.57,40.1673
88497.4,67671,66571.4,114.66,92.34,1235.04,40.1716
137663,100275,84411.6,166.14,102.6,1567.05,40.1726
102268,67005,123742,170.82,174.42,2856.03,40.1747
111226,78692,110670,124.02,129.6,2723.04,40.1747
147931,107115,88308.5,159.9,71.82,1278.75,40.1779
86411,69461,79370.5,131.82,123.66,2171.55,40.1831
132133,90790,85186.1,133.38,113.94,982.08,40.1842
141002,104384,98512.4,122.46,119.88,1326.18,40.1842
116752,73587,87611.2,114.66,152.82,187.86,40.1873
134592,100340,98808.8,137.28,160.38,2480.31,40.1947
115371,82501,91873.9,125.58,85.32,1999.5,40.1979
52139.2,41318,63836,69.42,98.28,67.89,40.2021
128359,83867,156190,219.96,17.82,1077.87,40.2031
93691.6,73786,73128.1,123.24,76.68,1335.48,40.2084
101013,75106,65669,120.12,64.8,1214.58,40.2116
75499.5,42935,78331.5,106.86,137.16,127.41,40.2168
100230,69503,71292,85.8,83.7,102.3,40.2168
71743.1,51802,59622.4,66.3,46.44,1648.89,40.2252
96131.2,61734,98396.2,135.72,174.96,132.06,40.2273
179358,120414,89034.7,219.96,76.14,873.27,40.2326
53271.3,34356,71495.6,100.62,92.34,1088.1,40.2326
91890.4,66942,62890.6,69.42,37.26,71.61,40.2358
79674.7,56538,86657.2,110.76,71.82,1056.48,40.2379
75655.9,46753,73384,85.8,57.24,65.1,40.2379
170879,117670,103270,138.84,62.64,56.73,40.2379
175061,115915,114937,244.92,78.3,2136.21,40.2421
59405.6,35634,94530.5,110.76,106.38,1410.81,40.2421
92953.8,61993,62718.2,98.28,126.9,117.18,40.2463
86232.5,64030,64141.7,104.52,76.68,1327.11,40.2515
116075,80939,100453,135.72,43.2,45.57,40.2537
84699.1,66429,65274.3,84.24,117.72,75.33,40.2547
60331.5,46884,84878,78,123.66,2136.21,40.2568
91275,70606,87971.5,145.08,174.96,2619.81,40.2589
57790.9,43306,69670.4,75.66,102.6,108.81,40.2663
138727,100279,86291.4,142.74,113.94,2514.72,40.2663
122693,85258,85829.6,136.5,88.02,825.84,40.2663
110838,81894,73959.6,92.82,65.88,64.17,40.2726
77518.8,54607,84631.6,104.52,136.62,2378.01,40.2779
180863,121058,83821.1,187.98,117.18,101.37,40.281
150078,118213,104516,120.9,115.56,2776.05,40.2821
109034,71642,94495.4,119.34,79.38,1858.14,40.2852
105339,66123,80766.7,74.88,42.12,53.01,40.2873
129857,89769,104289,153.66,114.48,1403.37,40.2905
115370,86488,97178.6,141.18,147.96,2428.23,40.2915
100591,78417,97729.3,113.1,106.92,2120.4,40.3021
88209,60106,121676,139.62,92.34,124.62,40.3021
75872.4,51895,82070,99.06,49.68,1254.57,40.3052
66965.1,43770,94252.9,119.34,113.4,3143.4,40.3115
162021,119185,102958,159.9,135.54,2787.21,40.3115
118642,84795,86068.3,95.16,65.88,27.9,40.3147
67979.5,49308,87185.3,87.36,69.12,889.08,40.3179
108260,71598,103845,165.36,147.42,2314.77,40.321
139648,98158,88022.2,129.48,88.56,66.96,40.3284
158368,114300,96695.8,140.4,93.96,172.05,40.3284
93569.2,65196,91515.8,126.36,116.64,2692.35,40.3326
127449,86550,78181,123.24,130.68,2317.56,40.3336
96370.5,72606,64707.2,102.96,64.8,1259.22,40.3336
70191.5,51403,58370.5,84.24,63.18,48.36,40.3347
114951,84354,93407.3,148.98,109.08,2468.22,40.3357
131459,100818,64714.3,124.02,88.02,1700.04,40.3368
142176,102173,104432,119.34,120.42,67.89,40.3368
82911.3,59246,97449.3,103.74,79.38,1323.39,40.3378
96376.1,61454,86459.9,101.4,54,2561.22,40.341
98070.6,74621,81716.7,82.68,115.02,123.69,40.3431
115144,85765,76855,107.64,125.28,2815.11,40.3442
169869,121100,139336,174.72,197.1,142.29,40.3494
86560.3,63723,96740.3,131.82,58.32,1135.53,40.3505
69841.5,50431,113083,134.94,97.2,1474.05,40.3505
100436,74365,82491.2,127.92,113.4,1452.66,40.3557
132771,101402,109662,167.7,92.88,1297.35,40.3589
124917,89063,107452,178.62,95.04,2148.3,40.361
75829.7,56077,108764,113.88,85.32,67.89,40.3631
121253,80710,150818,202.02,156.6,2801.16,40.3684
163599,106102,106391,164.58,173.34,137.64,40.3736
76482.3,58212,60950,61.62,84.24,85.56,40.3747
65037.5,46002,60300.2,74.1,65.34,68.82,40.3757
87716.1,69520,76488.4,112.32,92.88,2889.51,40.3852
115324,84186,88640.8,91.26,83.7,920.7,40.3926
193249,120484,108217,325.26,152.28,3764.64,40.3978
122544,89685,107428,129.48,244.62,4742.07,40.3989
71913.7,51331,102923,114.66,124.74,1117.86,40.3999
112029,85203,69186.8,117.78,87.48,1266.66,40.4042
132599,95867,94291.1,156.78,91.26,1543.8,40.4052
81948.3,60411,97441.5,96.72,76.14,58.59,40.4063
172180,124677,164654,159.9,109.62,48.36,40.4073
134182,101235,82929.6,129.48,97.74,1486.14,40.4084
88260.4,67935,94624.1,74.1,110.16,73.47,40.4115
76912.8,56901,83429.6,71.76,73.44,67.89,40.4126
139690,98715,90380.2,120.9,114.48,712.38,40.4157
79195.1,59154,65395.2,93.6,117.18,3055.05,40.4189
93347.2,60323,93026.7,109.2,52.38,1215.51,40.4221
68986.8,51788,62190.2,86.58,76.68,1137.39,40.4231
107412,82483,95717.7,145.86,128.52,1878.6,40.4263
148909,108650,96886.9,158.34,91.8,1062.99,40.4284
104571,74610,77282.4,127.92,122.04,1754.91,40.4305
58661.5,44992,71588.4,99.06,107.46,2538.9,40.4336
123187,92370,78909.5,92.82,116.64,52.08,40.4368
105057,58326,118264,136.5,111.24,127.41,40.4378
105071,64508,75017.3,110.76,39.42,95.79,40.4378
189466,120775,151954,203.58,180.9,204.6,40.4389
169288,119319,112850,164.58,153.36,3907.86,40.4463
93805.4,61942,105408,117,163.62,2679.33,40.4473
123735,73828,124329,208.26,89.1,1622.85,40.4484
73432.9,58580,100250,132.6,137.7,2004.15,40.4536
105121,71422,70752.2,78,63.18,39.99,40.4568
129444,99409,100218,156,174.42,134.85,40.4673
94206.7,64564,123756,174.72,130.14,2417.07,40.4705
68632,49170,58685.6,95.94,90.18,1818.15,40.4705
82678.2,56398,116519,141.96,96.66,3837.18,40.4726
203146,130371,121575,180.96,107.46,102.3,40.4768
89092.2,61042,73068.8,107.64,118.26,2592.84,40.482
101943,70396,89207.8,133.38,50.76,1056.48,40.4831
88493.4,60865,70960.5,63.18,53.46,44.64,40.4862
78787.5,57921,79404.8,113.88,92.88,1347.57,40.4915
104424,60675,141252,149.76,61.56,2536.11,40.4926
54240.6,38235,89135.3,116.22,98.28,2684.91,40.4936
102582,73519,78729.3,102.96,75.06,39.99,40.501
113672,86321,78669.2,129.48,75.06,1155.99,40.5031
86395.2,54846,101809,94.38,53.46,108.81,40.5041
211439,133543,130881,206.7,119.88,66.96,40.5094
153775,103563,111508,135.72,77.76,53.01,40.5094
75520.1,52330,85233.7,113.1,93.96,53.01,40.5094
78296.1,58986,91313,101.4,88.56,102.3,40.5115
137627,100677,79602.9,141.96,135.54,2264.55,40.5136
78093.1,55970,58584.2,74.1,79.38,2644.92,40.5147
68259.2,46710,100333,82.68,104.76,1184.82,40.5157
194435,137191,122591,184.86,137.16,1165.29,40.5157
82765.9,49489,85899.8,102.96,68.04,1860.93,40.5189
69231.6,51246,91530.7,108.42,129.06,2735.13,40.5294
86670.1,62814,80913.3,107.64,68.58,175.77,40.5336
78186.3,54315,59168.5,80.34,68.58,2945.31,40.5357
150975,102624,103927,178.62,137.16,1533.57,40.5368
143675,101352,98735.5,148.98,92.34,718.89,40.5368
86913.4,57744,88042.5,88.14,29.7,611.94,40.5378
121436,78531,147945,191.88,77.76,917.91,40.541
123463,89819,84009.9,107.64,76.68,59.52,40.542
166096,116326,109936,180.96,37.26,1249.92,40.5441
131812,91167,75238,226.98,72.36,3738.6,40.5462
65765.1,43366,66742.3,86.58,46.44,1358.73,40.5473
153805,111922,110981,179.4,92.88,2071.11,40.5599
68704.7,48681,69508.9,82.68,111.78,2747.22,40.5683
82709.8,57397,71744.4,92.04,119.88,2511,40.582
104736,75079,82151.9,138.84,62.64,1044.39,40.582
171887,120154,129445,163.8,117.18,2399.4,40.5831
76500.4,45586,135841,152.1,61.02,1485.21,40.5831
147273,94399,129820,165.36,117.72,43.71,40.5862
93016.2,61389,94233.4,120.9,91.26,1522.41,40.5904
73898.2,54836,81552.1,111.54,88.02,78.12,40.5904
83484,61549,91391.8,100.62,119.88,140.43,40.5947
179615,112591,131482,184.08,45.36,71.61,40.5999
89414.6,58255,114774,110.76,59.4,1824.66,40.601
97072,71926,82400,127.14,38.88,1180.17,40.602
79839,59367,61279.1,72.54,77.22,93,40.6083
142830,106250,105475,127.92,162,139.5,40.6094
93859.9,65727,105391,98.28,136.62,1912.08,40.6189
144899,101807,113475,186.42,134.46,3191.76,40.6199
49091.4,38123,85682.2,83.46,141.48,75.33,40.6199
105745,79011,103234,102.18,172.8,108.81,40.621
140662,103893,78773.8,120.9,35.1,320.85,40.622
123783,86930,95919.7,161.46,56.16,1482.42,40.6231
106674,77437,90717.1,126.36,129.06,115.32,40.6241
122719,81042,132341,171.6,36.18,687.27,40.6262
84263,61586,68731.3,91.26,119.34,119.97,40.6283
97315.4,75870,72415.2,121.68,99.36,128.34,40.6315
116907,86680,71501.8,131.04,38.88,805.38,40.6378
120726,89840,97957.1,78,30.24,17.67,40.6399
90139,66936,81184.7,107.64,138.24,106.95,40.642
66102.5,49562,63989.6,78.78,84.24,2074.83,40.6431
75410.2,50859,126537,99.84,99.36,102.3,40.6462
151723,104390,152804,212.94,145.8,5026.65,40.6504
70015.3,53367,62641,84.24,85.32,58.59,40.6589
189102,125459,104898,195,126.9,115.32,40.6631
111025,82446,80290.1,130.26,86.4,1581,40.6683
82796.7,64422,64086.4,72.54,119.34,89.28,40.682
141650,103959,95122.6,150.54,123.66,195.3,40.6894
103479,75716,77702,106.86,95.04,96.72,40.6936
103960,67686,78092.8,112.32,110.16,2086.92,40.6946
121930,88298,129485,131.82,161.46,143.22,40.6989
94400.3,63339,84799.3,97.5,46.98,1075.08,40.7115
109815,81247,76847.9,142.74,118.8,1716.78,40.7157
96977.2,67607,105832,156,97.74,1878.6,40.7157
169999,119235,107465,161.46,119.34,87.42,40.7199
140935,95610,133647,121.68,77.76,31.62,40.721
156565,114622,114878,118.56,169.56,185.07,40.7231
74864.4,55248,97878.3,119.34,138.24,3452.16,40.7231
151242,108891,97993.7,184.08,57.24,1233.18,40.7252
75803.7,58605,64625.3,95.94,97.74,1955.79,40.7304
115260,80527,89745.2,116.22,109.08,2656.08,40.7346
96861.1,71151,61333,85.8,42.12,68.82,40.7357
114025,88338,65530.9,95.16,67.5,32.55,40.7378
57933.9,38296,88037.8,75.66,39.96,783.06,40.7399
119802,89531,92497.1,186.42,135.54,1247.13,40.741
76245.3,53523,72326.3,97.5,103.68,3245.7,40.7462
135153,96098,85736.8,113.88,91.26,59.52,40.7525
119024,72355,108681,131.82,187.38,108.81,40.7546
138460,83859,149348,223.08,46.98,1316.88,40.761
128726,97698,81195.7,127.14,92.88,2355.69,40.761
89179.2,59021,78970.3,89.7,97.74,1507.53,40.762
77621.5,55801,63299.3,90.48,90.72,783.06,40.7746
112770,84966,66488.8,80.34,56.7,38.13,40.7788
142247,103645,109457,185.64,67.5,1266.66,40.7809
165625,111273,100758,180.18,85.32,88.35,40.782
89110.4,54283,95149.1,92.82,35.64,2619.81,40.7841
96410,59601,81126.2,106.86,17.82,1277.82,40.7915
119079,89331,76160,122.46,72.9,84.63,40.7946
73545.1,57948,64467.8,91.26,50.22,33.48,40.7978
150960,105225,93116.4,157.56,116.64,1247.13,40.8009
99222.4,69306,143072,209.04,173.34,4279.86,40.802
100678,73595,73074.3,92.04,112.86,1580.07,40.8062
124634,87123,92291.2,142.74,83.7,2088.78,40.8083
95393.3,66878,82994.3,95.16,69.12,66.96,40.8083
140074,97443,86543.3,104.52,79.38,33.48,40.8136
108640,78991,90093.1,135.72,118.8,1480.56,40.8157
