"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
126299,108093,84065.3,4956.12,25138.6,171.12,2.70088
111600,92035,70207,542.88,4093.2,250.17,2.70088
83351.3,67563,51232,1255.8,9944.1,124.62,2.70088
147634,113327,107723,2020.2,23844.2,234.36,2.70254
115517,93293,78603.7,2927.34,23978.2,148.8,2.70254
91834.3,75630,64028.6,2285.4,15783.1,214.83,2.70421
112423,82943,78404.8,2044.38,14769.5,236.22,2.70587
89154.7,70572,55531.3,1663.74,10384.7,112.53,2.70587
160564,115443,107996,4466.28,32969.2,209.25,2.70753
110881,90084,87094.8,78,83.7,300.39,2.70753
102577,79122,76885.4,832.26,6879.6,195.3,2.70919
163479,121478,98503.9,4726.8,32940.5,388.74,2.70919
181030,122443,91570.4,6689.28,42320.9,312.48,2.71252
209221,146114,124579,3243.24,27248.4,264.12,2.71418
151860,113191,104201,517.14,5208.3,230.64,2.71418
100949,78534,82502.2,2329.08,15372.7,123.69,2.71418
99646.7,74790,63194.8,2619.24,12891.4,116.25,2.71418
142759,108627,96293.3,1878.24,13008.6,210.18,2.71418
114937,91708,90711.7,6020.82,38659.7,119.04,2.71585
93217.6,71443,49179,2354.04,16901.5,42.78,2.71751
112056,87643,78307.3,2962.44,22774.5,127.41,2.71751
153830,111870,102997,2978.04,13316.4,102.3,2.71751
109366,82695,87660.3,2755.74,21670.2,158.1,2.71917
85124.9,68046,50873.9,1403.22,11812,107.88,2.72084
114477,88888,85019.2,948.48,9178.92,147.87,2.7225
79430.6,61519,65732.2,1063.92,3185.46,252.03,2.7225
76731.1,62972,53685.8,400.92,3754.08,236.22,2.7225
118618,87877,95288.7,2288.52,20434.1,167.4,2.7225
119764,89152,102856,5578.56,50674.7,243.66,2.72416
125642,100260,106482,3026.4,18372.4,167.4,2.72583
110172,87624,66221.2,2527.2,21227.4,128.34,2.72583
113813,82334,96308.9,3112.98,22055.2,213.9,2.72749
122977,96545,78196.6,3364.14,22799.9,120.9,2.72749
125868,86577,103104,1003.08,15409.4,226.92,2.72749
97886.5,75021,64745.5,65.52,95.04,182.28,2.72749
146024,110230,98666.9,4112.16,15904.1,127.41,2.72915
105077,86292,62790.8,771.42,5742.9,168.33,2.73081
154637,108209,105355,1517.1,13264,293.88,2.73081
100983,78682,71945.6,994.5,8208.54,159.03,2.73248
136220,100623,99844.7,2293.98,18759.6,331.08,2.73248
71362.3,59994,57745.7,386.88,2713.5,58.59,2.73248
149501,106657,93936.2,986.7,3766.5,94.86,2.73248
99778.6,78858,69306.1,1755,12449.7,127.41,2.7358
132349,89935,80626.3,3481.92,27488.2,278.07,2.7358
138237,112950,76513.3,2398.5,13498.9,184.14,2.7358
76309.3,62544,62222.9,71.76,151.74,117.18,2.7358
92510.6,74565,62052.1,1795.56,14196.6,132.06,2.73913
109327,89471,66595.6,2825.16,23266.4,88.35,2.74079
98092.7,78963,61386.8,1992.9,15844.7,213.9,2.74246
119852,81191,102101,1666.86,14544.9,233.43,2.74412
133538,99092,91922.2,1082.64,17442,225.06,2.74412
106908,83271,70890.3,1836.12,12908.7,265.98,2.74578
126164,101597,71007.3,1805.7,13063.1,160.89,2.74745
148522,110746,113296,5209.62,34051.9,281.79,2.74745
106138,83875,67778.9,3167.58,16627.7,283.65,2.74911
103790,77314,94284.8,2816.58,15768.5,340.38,2.74911
77402.6,62186,62941.3,811.98,5714.82,71.61,2.75077
116521,91279,80162.9,3775.98,24223.3,91.14,2.75243
116258,91105,76276.2,2498.34,16059.6,97.65,2.7541
160807,118078,88482.4,2300.22,23386.3,109.74,2.75909
105337,82022,74454.1,2103.66,11005.2,91.14,2.75909
100930,76605,73237.3,270.66,2287.98,178.56,2.76075
122113,92964,127616,2952.3,37754.6,174.84,2.76075
57572,31263,99492.9,60.84,306.72,12.09,2.76075
119593,88783,84692.4,3520.92,29513.2,196.23,2.76075
67849.9,55634,45326.6,1607.58,13013.5,116.25,2.76408
159348,115409,130770,5401.5,38424.8,239.94,2.76408
118492,92267,77436.1,2948.4,14950.4,120.9,2.76574
100949,79862,72453.4,362.7,5725.08,184.14,2.76574
51178.6,42538,74447.9,291.72,781.38,267.84,2.76574
166885,112028,119083,2024.1,17020.8,178.56,2.7674
63650.3,53559,55643.6,217.62,1301.94,65.1,2.7674
99285.6,77172,75348.8,2311.14,17469,172.05,2.7674
115452,87890,98599,406.38,5247.72,212.97,2.7674
93696.4,60758,80087.3,1331.46,5249.34,193.44,2.76907
123923,95609,68312.4,70.98,51.3,107.88,2.76907
99740.7,79543,64913.2,4769.7,37696.3,132.99,2.77073
149983,109039,90458.2,119.34,240.84,311.55,2.77073
139220,104455,112702,3098.16,23821.6,224.13,2.77406
116381,82735,84551.2,3694.08,23733.5,303.18,2.77406
120343,89855,79457.8,1466.4,11689.9,130.2,2.77406
113608,87653,74855,1456.26,14082.7,68.82,2.77406
144519,106726,96154.5,3429.66,25098.7,246.45,2.77572
185839,135150,118558,3010.8,18596.5,252.96,2.77572
185892,119378,137041,4787.64,31645.1,299.46,2.77572
115813,91602,78700.4,1794.78,15645.4,115.32,2.77572
90809.7,70563,77241.8,2102.1,15744.2,82.77,2.77738
95514.2,77735,91129,3685.5,14191.2,108.81,2.77738
124928,87766,135576,6300.84,48883.5,333.87,2.77738
85253.6,70268,52039.3,1908.66,13010.2,72.54,2.77904
108352,86739,66222.8,1749.54,15000.1,144.15,2.77904
120052,92428,66891.2,1754.22,10340.5,159.96,2.77904
169490,113245,92339.5,5447.52,31013.8,323.64,2.77904
103378,78161,84333.6,1151.28,7609.14,307.83,2.77904
92696.2,73241,62187.8,1750.32,13578.8,148.8,2.78071
117309,95697,61640.3,825.24,5419.44,151.59,2.78237
133340,95465,126463,4244.76,32022,296.67,2.78237
126391,92665,93073.5,2219.1,18884.3,187.86,2.78403
124335,100432,84875.7,3794.7,30143.9,142.29,2.7857
126298,97358,97105.3,2321.28,17668.8,177.63,2.7857
170008,127011,107411,146.64,521.64,273.42,2.79069
114881,87974,75705.2,1189.5,9193.5,200.88,2.79069
71156.1,56066,83369.5,2244.84,35716.1,64.17,2.79235
96477.2,75991,78258.2,1623.96,12855.8,115.32,2.79235
116530,89275,90267.1,2988.18,28172.9,125.55,2.79235
110177,85339,72710.8,2122.38,9662.76,90.21,2.79235
97899.2,77086,68928.6,1521,11736.4,146.01,2.79401
129400,99352,75557.8,2666.04,11621.9,105.09,2.79568
122322,91727,123929,566.28,5484.24,271.56,2.79568
103424,79827,87408.4,2935.92,21864.1,128.34,2.79734
141797,105286,92787.2,1290.12,5126.22,159.03,2.799
101321,77342,64831.3,1074.84,8773.92,134.85,2.799
124643,94690,98120.1,4471.74,33142,222.27,2.799
125224,72550,147106,4314.18,18773.1,260.4,2.799
82476.8,67957,59602.9,2036.58,15254.5,79.05,2.80066
136033,101375,103305,2586.48,16048.8,219.48,2.80066
117398,95196,72352.8,2049.06,16328,194.37,2.80066
88066,70425,62150.4,2315.82,17597.5,101.37,2.80066
143895,104995,107470,206.7,1091.34,133.92,2.80233
115981,77197,127423,3453.06,29380.9,113.46,2.80233
143846,104327,110691,194.22,338.04,330.15,2.80399
134106,99319,79572.5,2495.22,19475.1,165.54,2.80399
93854.4,74778,108088,1041.3,10638,287.37,2.80399
112216,91972,92735.8,2874.3,20510.8,256.68,2.80565
88861.6,67588,68349.8,780.78,6586.92,170.19,2.80732
100373,74300,91669.5,1757.34,13413.6,121.83,2.80898
134909,100457,77055.4,3749.46,21763.6,238.08,2.81064
89921,72352,59666.1,1146.6,8258.22,112.53,2.81064
202441,137223,146408,2623.14,19738.1,669.6,2.81231
117155,87235,82464.7,1378.26,10572.1,345.96,2.81231
86362.8,64306,61542.8,1038.18,9174.6,165.54,2.81231
108473,83606,86509.8,5002.92,52774.7,177.63,2.81397
113895,89283,97964.9,812.76,6264.54,89.28,2.81563
105293,79276,90104.8,1850.16,15642.2,204.6,2.81563
134163,101879,88452.8,2507.7,23841.5,175.77,2.81563
210327,135839,152908,758.94,5492.88,215.76,2.8173
87990.2,69851,104948,2378.22,18016,145.08,2.81896
100757,80358,67502.8,2923.44,18620.3,112.53,2.81896
89891.7,73990,53008,1549.08,12031.2,127.41,2.81896
131075,93814,95645.2,2856.36,12333.6,134.85,2.81896
95282.7,73526,62483.5,2490.54,12968.6,217.62,2.82062
101033,80206,78485.2,729.3,5871.42,95.79,2.82229
107692,78707,67983.2,106.08,177.12,325.5,2.82561
117753,92988,84596.5,4078.62,29259.4,225.99,2.82561
98182,77555,76826.1,1191.06,7591.86,120.9,2.82561
109258,87335,65673.7,2680.08,21880.8,157.17,2.82561
116476,86586,66034,1802.58,13263.5,116.25,2.82727
94016.3,73446,107747,2188.68,15275.5,372,2.82727
121344,92295,83256.4,2725.32,19582,268.77,2.83226
113594,90300,84088.7,1974.18,13810,192.51,2.83393
128159,104420,69245.3,84.24,228.42,104.16,2.83393
120158,87677,89399.7,1016.34,6845.58,218.55,2.83559
135481,105324,85453.7,2243.28,15546.1,91.14,2.83725
93519.4,75306,62587.2,1006.2,9967.32,139.5,2.83892
94414.5,73067,71888.7,2571.66,20436.8,179.49,2.84058
160827,114259,115711,5102.76,34357.5,430.59,2.84224
136810,103986,111999,148.2,302.4,102.3,2.84224
106825,82572,78651.3,3100.5,23519.7,140.43,2.84391
84925.8,66343,63844.6,1211.34,11237.9,93.93,2.84391
127125,97918,79399.3,2799.42,17682.3,66.96,2.84557
110617,83394,77053.1,2614.56,20244.1,154.38,2.84557
124422,100651,78957.1,2591.16,18282.2,132.99,2.84723
129431,95433,93387.8,1830.66,21846.8,162.75,2.8489
110083,85623,76433,3373.5,26532.4,261.33,2.8489
102933,80159,76812.8,2303.34,15833.3,148.8,2.85056
101925,78066,68040.2,2629.38,21824.6,165.54,2.85056
100653,78193,70533.8,2994.42,20747.3,224.13,2.85222
154143,113143,72919.1,2193.36,17134.7,176.7,2.85222
170465,121741,124809,113.1,414.18,225.99,2.85222
98260.2,77934,69463.7,102.96,633.42,139.5,2.85388
111026,88954,74400.3,1012.44,8800.92,106.02,2.85388
83116.7,67919,49790.5,236.34,2721.6,156.24,2.85388
84164.2,66050,68104.1,2451.54,18454.5,154.38,2.85721
179843,127714,120381,4382.04,28800.4,289.23,2.85721
110876,88163,65420.9,255.84,2118.96,52.08,2.85887
112409,85675,95280.1,2381.34,16961.9,193.44,2.85887
126193,89331,72681.2,1489.8,10439.8,212.04,2.85887
119053,93021,86085.5,95.16,132.3,93.93,2.86054
154208,116521,102683,117,170.64,318.06,2.86054
152255,110191,105195,2130.18,14449.9,151.59,2.8622
127024,92725,112573,950.04,8483.94,184.14,2.8622
100291,82183,58245.7,1142.7,13216,147.87,2.86553
129028,102400,90632.1,3184.74,24314,171.12,2.86719
136321,96270,108186,1501.5,24672.6,257.61,2.86885
71307,57379,85162,1358.76,8300.34,129.27,2.87052
118701,89873,103251,74.88,203.04,84.63,2.87218
128839,98046,84325,2524.08,22781.5,172.98,2.87218
144127,106218,117006,2616.9,23539.7,269.7,2.87218
170895,116931,112934,134.16,210.6,338.52,2.87218
95420.2,76199,61864.9,1874.34,9576.36,67.89,2.87218
91177.9,72119,64967,576.42,5332.5,60.45,2.87218
106657,81721,81896.1,3324.36,25571.7,134.85,2.87218
131607,100243,106794,3959.28,25481.5,159.03,2.87384
104040,82078,70693,2175.42,14681,137.64,2.87717
92966.4,70694,64316.5,2111.46,12484.8,94.86,2.87717
135885,96946,107971,2996.76,23557.5,168.33,2.87883
114537,88374,85721.2,1834.56,14230.6,136.71,2.87883
161964,117415,118955,4255.68,25141.3,150.66,2.87883
111069,87366,59702,1272.96,10878.8,213.9,2.87883
117828,92515,86644.7,3933.54,26607.4,173.91,2.87883
153721,107666,79389.2,5587.14,42525,372,2.88049
146668,107843,102412,3864.12,33329.3,217.62,2.88049
119841,84142,94919,97.5,286.2,135.78,2.88049
122564,87154,87509,2611.44,19148.4,288.3,2.88216
127627,97411,98366.6,2146.56,17638,224.13,2.88216
86692.2,67605,62157.4,1738.62,21116.2,196.23,2.88216
106956,80938,85866.3,2304.9,19376.3,151.59,2.88382
124615,92790,102692,1719.9,23791.3,270.63,2.88382
89771.7,69999,59516.3,982.8,7669.08,138.57,2.88548
93533.6,79720,61492.1,81.9,85.86,123.69,2.88881
111380,88769,68792.1,1317.42,9601.74,115.32,2.88881
104041,83462,73142.2,2672.28,21415.9,148.8,2.89047
76427.8,60249,72195.2,1867.32,17058.1,112.53,2.89047
82841.8,66725,53529.8,1273.74,10462.5,91.14,2.8938
112179,90869,91637.5,1447.68,20472.5,126.48,2.89546
140392,90666,128935,816.66,3220.56,327.36,2.89546
101118,78980,53448.7,1083.42,2831.76,56.73,2.89546
96098,75768,69286.6,2432.04,19221.3,201.81,2.90045
111679,82754,74628.8,143.52,662.58,197.16,2.90544
102461,83737,83165.2,2263.56,14756.6,124.62,2.90544
99456.3,78262,66341.3,2317.38,14175,240.87,2.90544
87670.2,72170,59229.3,2301.78,17572.7,136.71,2.90544
160046,121358,112499,4442.88,28361.3,199.02,2.90544
146622,112590,86467.7,782.34,5257.98,88.35,2.9071
151972,112315,109734,238.68,1840.86,189.72,2.9071
138295,102906,106404,3420.3,17358.3,180.42,2.90877
112032,86771,70947.2,2111.46,23439.2,156.24,2.91043
87397.7,71421,63421,1003.86,5767.2,240.87,2.91043
140767,108418,93933.8,1910.22,13407.1,336.66,2.91209
133943,103618,95479,4321.2,26014.5,135.78,2.91209
91168.4,75214,55261.4,1243.32,10762.2,113.46,2.91209
110584,89838,76764.5,2131.74,18312.5,146.94,2.91376
139300,103140,112767,2588.82,18046.8,206.46,2.91542
128444,100292,89708.6,955.5,7795.44,209.25,2.91542
137657,104396,100273,5121.48,21929.4,329.22,2.91708
88566.9,71292,52716.3,547.56,4455,110.67,2.91708
117340,84809,96761.3,2854.02,24554.9,157.17,2.91708
126289,98024,97033.6,1774.5,24404.8,194.37,2.92041
153960,109778,119255,4157.4,35128.6,162.75,2.92041
83667.3,67685,57277,68.64,136.62,106.95,2.92041
93245.3,76220,62114.5,2546.7,17971.2,124.62,2.92207
135767,92350,96644.3,2837.64,23012.1,267.84,2.9254
137127,103417,108828,3155.1,23830.2,257.61,2.9254
72210,58718,54515,1732.38,14183.1,104.16,2.92872
101309,77379,72427.7,367.38,4788.72,197.16,2.92872
104600,75971,97461.8,1521.78,10882.6,107.88,2.93205
154853,117722,100140,143.52,267.84,201.81,2.93371
103262,77323,79461.7,1549.08,23466.8,159.96,2.93371
148478,101417,111382,1909.44,26814.2,305.97,2.9387
113058,89138,76832.3,2599.74,16116.3,110.67,2.94037
138460,95187,118867,709.8,13354.7,328.29,2.94203
148025,108694,100911,3534.96,28454.2,232.5,2.94203
113466,84419,87492.6,4107.48,28526.6,172.98,2.94203
129243,98773,95653.7,2634.84,18998.8,127.41,2.94203
124281,92538,92646.8,3025.62,23585,258.54,2.94369
93718.5,72648,66573,2035.02,14966.6,114.39,2.94369
117436,88385,81239.3,3921.06,24133.1,148.8,2.94369
102672,80289,70069,3277.56,21024.4,159.96,2.94536
114055,90877,67451.3,2099.76,14528.2,210.18,2.94702
96185.7,75352,55914.3,1567.8,13875.3,186,2.94702
106495,80637,100811,2269.02,22855,144.15,2.94868
74604.4,59080,54520.4,2488.98,25258.5,79.05,2.95034
94096.9,71962,77729.3,967.98,6380.64,212.97,2.95034
137098,102603,76649.8,1847.04,12908.7,194.37,2.95201
102208,72399,93868.3,2757.3,17108.3,146.01,2.95201
108864,82726,110784,2428.92,14156.1,165.54,2.95201
138571,104138,88041.7,2875.08,20119.9,146.01,2.95201
126661,99147,86933.3,3811.08,26150.6,94.86,2.95367
132017,101038,100397,134.16,589.14,170.19,2.95367
98357.4,74367,70965.2,994.5,7519.5,94.86,2.95367
118511,85490,95464.2,708.24,12237.5,277.14,2.95367
96598,69889,85293,1714.44,11510.1,178.56,2.957
84523.7,67551,64233.8,3105.18,20695.5,154.38,2.957
104150,85637,72447.2,831.48,6854.76,340.38,2.95866
157333,117868,112311,948.48,7287.84,186.93,2.95866
94726.5,73306,59812,1948.44,16884.2,99.51,2.96032
110334,87099,70707,921.96,6104.7,96.72,2.96199
106772,81618,64117.6,2979.6,18554.4,238.08,2.96199
158091,117759,121795,4412.46,27474.1,188.79,2.96365
94283.3,73743,69221.1,3262.74,21627.5,123.69,2.96531
122645,92408,84242.3,1734.72,13757,177.63,2.96698
156294,120314,101593,2305.68,18392.4,209.25,2.96864
126744,98915,87423.2,1659.06,9592.02,259.47,2.96864
83179.1,65193,62710.4,69.42,288.9,140.43,2.9703
118776,95658,86338.2,4031.82,26292.6,302.25,2.9703
124186,99124,86124.5,1666.08,12415.1,243.66,2.9703
103732,78927,68923.9,2886.78,20985.5,153.45,2.9703
91123.3,73380,60979.6,2800.98,24592.7,162.75,2.9703
129678,98156,95352.7,3893.76,11546.3,143.22,2.97196
96568.8,73176,67101.1,89.7,59.4,68.82,2.97196
142944,107512,86697,2878.98,17220.6,244.59,2.97196
106172,85373,68333.5,1110.72,9567.18,129.27,2.97363
71068.4,56408,45767.3,416.52,2634.66,60.45,2.97695
124492,92394,96847.1,4622.28,35688.1,200.88,2.97695
111451,82794,80366.5,2325.96,24361.6,102.3,2.97695
125184,97392,71449.6,1584.96,12804.5,193.44,2.97695
161754,119424,84417.8,113.88,85.32,149.73,2.98194
115605,86890,103274,2652.78,23697.9,170.19,2.98194
159118,113635,103724,4305.6,21953.2,97.65,2.98194
105772,80226,106231,1503.06,14907.2,178.56,2.98194
160676,118583,109166,2664.48,15886.8,335.73,2.98194
88914.5,68176,66503.6,1801.8,13280.8,146.01,2.98527
120242,89130,72631.3,1381.38,6397.38,78.12,2.98527
98889.8,76067,74627.3,89.7,111.78,161.82,2.9886
83570.9,66521,100283,1103.7,21890,172.98,2.9886
165703,116658,83302.4,3315,25225.6,211.11,2.9886
97264,77513,83247.8,2831.4,22831.2,106.02,2.99026
176416,126182,121838,954.72,9178.38,244.59,2.99026
135330,102598,88285.9,1816.62,17497.1,115.32,2.99192
131299,102973,103987,1903.98,13602.1,186,2.99192
113530,87130,90856,4039.62,31970.7,265.05,2.99358
95925,77795,75070.3,1268.28,12603.6,178.56,2.99691
118922,90330,114845,3525.6,28471,191.58,2.99691
88655.4,69454,75402.6,2978.04,13585.9,200.88,2.99857
128080,97273,86640.8,2778.36,19186.7,197.16,3.00024
96918,75268,73353.5,2216.76,16313.9,157.17,3.00024
105882,81756,68455.9,3410.16,26616.6,238.08,3.0019
94730.5,77312,80417.2,2463.24,17916.7,162.75,3.00356
76651.3,55249,100104,3107.52,24543,157.17,3.00523
149031,107625,114539,3031.08,30592.1,192.51,3.00689
101123,76770,80130.2,872.82,6724.62,132.99,3.01022
160153,117125,122770,2471.04,27425.5,266.91,3.01022
79550.6,63139,52557.2,2060.76,16106.6,151.59,3.01188
154028,110171,97294.9,4908.54,27608.6,276.21,3.01354
132195,101189,94377.7,3023.28,24349.7,99.51,3.01521
107261,84039,74851.9,3083.34,20821.9,130.2,3.01521
114182,88441,76890.8,3361.02,25242.8,155.31,3.01687
127747,96090,97757.4,3676.14,30370.7,187.86,3.01687
103533,75430,68288.2,1616.94,11255.8,193.44,3.01687
159821,114459,89241.4,1876.68,12164,144.15,3.01687
81415.8,62743,66910,286.26,1259.82,115.32,3.01853
91593.4,73490,49983.2,595.92,5218.56,101.37,3.02019
116567,91780,78954.7,928.2,6604.74,237.15,3.02019
125308,93778,68706.3,775.32,5776.38,165.54,3.02019
194466,140290,125081,4457.7,31964.2,198.09,3.02186
88988.8,70894,63941.3,1535.82,13217,120.9,3.02186
119955,93935,71165.6,2206.62,14439.1,252.96,3.02352
113642,92262,70873.9,2478.84,17025.1,186.93,3.02352
114502,89443,67913.8,1186.38,9839.88,169.26,3.02352
124664,91282,100318,2890.68,24572.2,188.79,3.02352
104244,82250,86329.6,2402.4,15864.1,156.24,3.02518
120836,91779,91441,415.74,1802.52,132.06,3.02518
81769,62578,67283.6,1888.38,10955,68.82,3.02685
85972.5,68981,60485.9,2956.98,16261.6,119.97,3.02685
119977,86449,95284.8,2523.3,18423.2,278.07,3.02685
135405,103769,80874.3,3754.92,23122.3,175.77,3.02685
127502,92092,109631,2622.36,21708.5,194.37,3.02851
98320.2,76391,69739,70.2,158.22,199.95,3.03017
144937,103441,108899,2988.18,22673.5,239.01,3.03184
112152,88086,74529.8,1365,8663.76,99.51,3.03184
176767,112533,157562,4265.82,27276.5,350.61,3.03184
123529,92033,86388.1,1659.06,18608.4,278.07,3.03184
122077,88603,76026.6,2793.96,1909.98,53.01,3.03184
106964,84265,82580.9,2356.38,16144.9,132.06,3.0335
106720,73266,72330.2,1574.04,11226.1,225.06,3.0335
71213.8,52900,86998.9,1785.42,12774.2,137.64,3.03516
142458,97850,102824,3644.94,29459.2,284.58,3.03516
110208,88730,68331.1,1258.92,8200.44,155.31,3.03683
142672,112599,91953.4,1275.3,10818.4,195.3,3.03849
121451,88314,157789,4141.02,35138.3,183.21,3.03849
173952,123980,89717.2,1900.86,32089.5,324.57,3.04015
114391,86679,78393.1,2712.06,20180.3,145.08,3.04181
98806.9,70987,86660.3,4072.38,25050.6,149.73,3.04348
94290.5,74875,62712.8,2360.28,13794.8,102.3,3.0468
158171,116602,112786,4836,35731.8,213.9,3.0468
131609,99019,110618,2371.98,41066.5,147.87,3.0468
140315,103947,111050,6969.3,55567.6,255.75,3.05013
97768,77174,59124.8,2492.88,17164.4,141.36,3.05013
98487.7,78558,60574,1892.28,15774.5,111.6,3.05179
104386,82284,69536.2,1088.1,8392.14,103.23,3.05179
128763,100891,71249.9,2832.96,13747.3,124.62,3.05179
107261,84665,68704.7,897,8351.64,210.18,3.05346
123050,93046,85933.4,4724.46,36617.9,191.58,3.05346
102072,79397,64896,3024.84,23701.7,175.77,3.05346
132526,99055,108092,3173.04,20684.7,121.83,3.05512
133299,103769,84038.8,1416.48,17832.4,220.41,3.05512
94781.8,77229,67110.4,687.18,6407.64,152.52,3.05678
105757,80605,73006.4,1895.4,15077.3,151.59,3.05845
147697,115797,99381.4,2508.48,19748.3,155.31,3.05845
86340.7,67523,61016.3,2262,16888,160.89,3.05845
75083.2,57953,118888,1677.78,10497.6,500.34,3.05845
106919,81280,63435.1,1776.06,8255.52,147.87,3.05845
121034,91113,70465.2,1779.96,11563,252.03,3.06011
100298,73267,112435,2829.06,19160.3,212.04,3.06011
151823,112847,101554,514.8,3841.56,164.61,3.06011
122430,89309,108978,109.98,163.62,199.95,3.06177
134478,100959,102014,1657.5,13667.9,196.23,3.06177
88675.1,69190,57637.3,1739.4,7823.52,84.63,3.06177
149572,107861,129266,150.54,573.48,236.22,3.06344
122105,91584,91825.5,2774.46,23289.7,225.99,3.06344
105742,83474,94015.7,1360.32,10584,100.44,3.0651
121852,92462,80637.2,1563.9,10327.5,195.3,3.0651
131453,98994,97266,3082.56,23247.5,173.91,3.06676
93678.2,74182,59466.4,1962.48,15914.3,84.63,3.06676
104626,82021,84062.2,454.74,5690.52,135.78,3.07009
104684,82222,63098.9,78,216.54,145.08,3.07009
133121,100183,96302.7,3694.08,24139.6,249.24,3.07175
124818,98850,91943.3,1835.34,9776.16,134.85,3.07341
90330.2,73674,66123.7,2159.04,13268.9,128.34,3.07508
124492,94527,99787.7,1451.58,12085.2,215.76,3.07674
126881,96895,79874.3,3338.4,18617.6,143.22,3.07674
115827,89278,66174.4,1600.56,7907.22,89.28,3.0784
94714.7,76047,40857.2,1471.86,8535.24,100.44,3.0784
124807,95850,79371.2,1460.94,12405.4,168.33,3.08007
179734,124943,122192,155.22,292.14,199.95,3.08007
161677,108884,134755,4239.3,19093.3,332.94,3.08173
115741,86820,64375,898.56,5450.22,174.84,3.08339
201185,139480,124894,3414.06,23306.9,168.33,3.08339
159510,109100,126639,3541.98,26961.1,288.3,3.08506
90332.6,72400,78430.6,2306.46,17642.3,129.27,3.08672
