"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
87904.1,68554,63402.3,73.32,1358.64,186,13.2988
100638,78598,62779.1,666.12,7560.54,141.36,13.3011
161102,115307,116473,181.74,9809.1,427.8,13.3103
101778,69711,77280.8,102.96,216.54,237.15,13.3184
92561.1,73218,62883.6,67.08,494.64,165.54,13.3207
117134,85816,79886.8,93.6,2555.82,293.88,13.3219
104282,77361,90965.9,102.96,4150.44,292.02,13.3242
145832,92751,106798,141.18,9710.82,440.82,13.3288
89116.7,72070,61425.8,67.86,133.92,150.66,13.3312
135088,103522,102139,226.98,3722.76,360.84,13.3312
106010,72946,107980,97.5,2438.64,250.17,13.3404
122985,90204,108300,120.9,18004.1,323.64,13.3404
70515.4,44947,86847.5,101.4,7984.44,143.22,13.3416
154552,107983,88937.2,666.12,11608.4,204.6,13.3462
96465.3,68477,93173.3,90.48,10367.5,249.24,13.3462
152541,104832,119611,172.38,3593.7,389.67,13.3496
86205.6,64418,90169.6,95.94,7206.3,198.09,13.3543
58917.4,47191,63391.4,72.54,23144.4,116.25,13.3577
107372,78853,86670.5,104.52,2706.48,264.12,13.3624
99944.5,75949,91804.4,77.22,2034.72,208.32,13.3624
111722,80726,109978,144.3,17346.4,158.1,13.3704
74113.1,55712,127649,28.08,87.48,6.51,13.3728
91079.1,65386,80790.8,110.76,58.32,110.67,13.3739
98533.5,69955,130861,1230.06,12290.9,88.35,13.3762
113087,89893,75360.5,101.4,672.84,140.43,13.3797
46605.3,41612,91233.5,-6.24,30.24,0,13.3808
47349.4,35362,102258,24.18,82.62,-1.86,13.3843
65708.2,56787,55893.2,84.24,4716.9,128.34,13.3866
57679.5,47419,118712,12.48,38.88,0.93,13.3901
103145,71276,93880,119.34,176.04,217.62,13.4051
92380.2,67172,118665,103.74,6299.64,281.79,13.4063
84718,69679,45250.9,28.86,891.54,29.76,13.4121
64893,47234,50448.1,51.48,130.14,-2.79,13.419
85797.2,55513,134821,23.4,70.2,0,13.4236
144773,102123,91553.3,139.62,23755.7,127.41,13.4248
78890.2,60407,69703.1,85.8,255.42,199.95,13.434
112016,82446,77084.3,1714.44,10900.4,345.96,13.4409
180807,124281,152017,228.54,55426.7,532.89,13.4409
154780,110215,111170,143.52,2206.98,405.48,13.4479
146345,105619,100048,147.42,470.34,159.96,13.4513
104146,74663,136201,157.56,3727.08,344.1,13.4571
59561.3,38972,97827.6,127.14,5705.64,234.36,13.4571
157367,104655,147159,2748.72,18816.8,432.45,13.4617
120888,86542,80801,136.5,4611.6,278.07,13.4652
69348.6,50523,116457,19.5,12.42,-0.93,13.4664
86557.1,65120,70459.7,74.1,1046.52,260.4,13.4721
110236,89534,70799.8,179.4,8802.54,232.5,13.4733
114213,86654,77564,118.56,1076.76,132.06,13.4745
54523.4,42326,106954,3.9,43.74,-2.79,13.4768
101355,81991,70812.3,93.6,5886.54,196.23,13.5034
107901,84802,54974.4,76.44,928.26,308.76,13.5034
142125,106322,107911,171.6,7223.58,252.96,13.5045
167823,119131,101194,158.34,3012.12,399.9,13.5114
109527,78659,70567.4,109.2,4151.52,239.01,13.5172
131827,88433,135410,117.78,917.46,380.37,13.5207
85594.1,67488,55942.4,75.66,15975.9,205.53,13.5334
173768,120653,134233,180.18,2031.48,394.32,13.5346
128299,93987,149875,128.7,6809.4,290.16,13.538
89314.2,62297,60127.1,87.36,2796.12,106.95,13.538
104017,76176,92190.5,597.48,8064.36,269.7,13.5565
98056.4,74176,71778.7,78.78,163.62,210.18,13.5623
45673.9,42435,81490.5,24.18,65.88,-5.58,13.5623
57066.4,47463,128180,35.1,117.72,9.3,13.5692
48847.3,29608,79364.2,70.98,261.9,123.69,13.5692
42869.4,37312,100632,74.88,303.48,24.18,13.5727
47993.3,39895,111931,28.08,95.04,24.18,13.5808
64789.5,46786,60245.6,74.88,573.48,97.65,13.5819
105372,70922,93146.8,138.06,150.12,333.87,13.5866
120075,83199,135936,689.52,11487.4,237.15,13.5877
145870,111147,100397,147.42,8527.14,360.84,13.5889
133587,96741,121154,140.4,13961.2,386.88,13.5923
127362,94208,106798,131.04,10248.7,183.21,13.5958
46248.2,41971,76144.4,14.04,8.64,0.93,13.6027
110818,89422,74673.3,92.04,3184.92,222.27,13.6039
103299,60475,129095,359.58,1782,337.59,13.6143
81580.1,62792,85734.5,107.64,839.16,233.43,13.6178
80669.3,62567,84222.8,98.28,2174.58,278.07,13.6224
102873,69795,87828,112.32,772.74,235.29,13.6259
148239,107574,119178,141.96,11531.7,338.52,13.6397
92765,70731,91813,93.6,113.4,252.03,13.6432
87968.1,70019,61336.1,269.88,3313.44,318.06,13.6432
117780,93443,84011.5,101.4,111.24,275.28,13.6455
83550.4,62506,84204.1,81.12,6136.02,246.45,13.6536
81378.7,59283,80517.8,97.5,807.3,216.69,13.6779
153058,112297,126819,218.4,4023,390.6,13.679
90006.3,63984,109858,97.5,8684.28,161.82,13.679
125897,97751,92598.5,96.72,390.96,266.91,13.6802
54411.2,40795,69360.7,73.32,860.76,146.01,13.6848
128460,99736,73527.5,109.98,2174.04,144.15,13.6906
80677.2,53239,120038,6.24,24.3,2.79,13.6998
125258,98607,91189,910.26,16678.4,253.89,13.7044
85936.2,66564,69194.6,116.22,1552.5,188.79,13.7056
89336.4,70966,66910,104.52,126.36,225.99,13.7102
103721,80030,68144.7,99.06,247.32,194.37,13.7102
120115,87583,83077.8,106.08,4830.84,261.33,13.7114
88954,69606,70371.6,67.86,5313.06,249.24,13.7137
121458,83930,89778,116.22,185.76,358.05,13.7206
64890.6,46027,77336.2,93.6,2233.44,192.51,13.7241
107912,81868,78735.5,104.52,466.56,313.41,13.7264
158118,94680,167314,197.34,1784.16,132.99,13.7276
126710,86872,148489,159.9,254.88,461.28,13.731
103183,81572,80578.7,101.4,3927.96,301.32,13.731
88898.7,70246,72168.7,79.56,100.98,176.7,13.7322
46274.2,42618,51090.8,8.58,75.06,0.93,13.7403
96575.9,77147,91706.2,127.14,1666.44,226.92,13.7403
91603.7,72582,80839.2,87.36,232.74,320.85,13.753
115955,84367,101468,138.84,6019.38,411.99,13.753
124316,93640,85280.5,117,1500.66,209.25,13.7599
101716,71485,99966.4,894.66,21175.6,299.46,13.7645
184281,125979,90638.3,245.7,10901.5,189.72,13.7773
88472.1,62827,70384.1,130.26,1617.84,94.86,13.7773
111663,81745,92037.7,121.68,819.72,327.36,13.7853
116425,85597,132832,77.22,1065.42,183.21,13.7865
84808.1,64083,72295.1,97.5,5312.52,257.61,13.7865
170651,122075,90543.2,147.42,6521.04,279,13.7888
106176,83666,78630.2,665.34,11072.2,166.47,13.7923
62712.6,53271,60931.3,43.68,6414.12,115.32,13.7957
104916,83785,63764.2,77.22,122.58,197.16,13.8038
103981,76030,77609.2,115.44,2571.48,147.87,13.8258
97674.8,74797,111391,118.56,347.76,252.03,13.8339
59522.6,50282,129624,31.98,83.7,13.02,13.8339
110170,87889,64078.6,120.12,398.52,224.13,13.8431
53612.6,46119,48947.3,10.92,22.68,-4.65,13.8443
55036.9,38690,72656.2,1238.64,7815.96,174.84,13.8443
108766,81293,80960.1,93.6,2617.38,179.49,13.8478
97388.8,77691,60490.6,92.04,12202.9,208.32,13.8512
99525.8,66383,139067,513.24,8261.46,404.55,13.8512
108153,78650,92355.9,109.98,5064.12,241.8,13.857
86365.2,69328,63056,56.94,9603.9,194.37,13.8582
108137,77393,124227,119.34,18160.2,243.66,13.8582
103155,77555,66286.7,120.9,18331.4,164.61,13.8686
47495.6,35911,79528.8,80.34,148.5,132.99,13.8766
90640.7,72227,71445.7,95.16,1720.98,204.6,13.8859
135892,97374,103888,108.42,4268.7,284.58,13.8894
96624.9,73850,86485.6,98.28,108,277.14,13.894
167034,116033,120583,180.96,1572.48,346.89,13.894
101815,68565,118654,113.88,16737.3,334.8,13.8998
58868.4,45169,122263,34.32,121.5,4.65,13.9009
82847.3,59836,95003.2,98.28,3272.4,237.15,13.9021
128291,97188,97099.9,112.32,35451,380.37,13.9102
117750,85568,103531,119.34,19913,347.82,13.9102
54993.5,41904,98243.3,31.2,59.94,0.93,13.9113
106128,83318,64400.7,95.94,1276.02,343.17,13.9171
118514,77329,96901,100.62,10405.3,166.47,13.9183
62154,49628,78832.3,83.46,1481.76,189.72,13.9183
48329,42497,56032.1,-0.78,23.22,-3.72,13.9217
114937,89394,84896,92.82,14779.8,213.9,13.9287
123400,92831,78724.6,317.46,3482.46,118.11,13.9321
56810.5,42749,119075,38.22,55.08,1.86,13.9367
105197,83685,91960.4,3045.12,20873.2,154.38,13.9379
110172,73509,96639.7,98.28,1430.46,157.17,13.9379
175053,114599,165131,189.54,11145.6,311.55,13.9414
103481,76438,91227.2,126.36,165.78,212.97,13.9437
120045,73033,107124,133.38,206.82,306.9,13.9483
115107,79049,109467,132.6,12584.2,293.88,13.9506
111655,91674,89749.1,530.4,8591.94,342.24,13.961
90536.4,72034,66690,95.16,1147.5,252.03,13.9656
155652,117688,118690,129.48,994.68,252.96,13.9656
132460,94670,99710.5,178.62,3762.18,224.13,13.9668
101870,69110,90690.6,127.14,3190.32,248.31,13.9679
122379,88679,105066,139.62,6184.08,405.48,13.9922
151889,108063,118834,141.18,26938.4,431.52,14.0015
171891,117312,114747,144.3,17263.3,305.04,14.0026
120195,93910,83699.5,115.44,4725,294.81,14.0061
148104,107908,112085,162.24,13220.8,304.11,14.0072
133808,88338,64548.1,99.06,3742.74,134.85,14.0096
113892,85275,89907.5,118.56,302.94,219.48,14.0188
89002.2,70627,61382.9,56.94,116.64,148.8,14.0211
88795.2,65956,88570.6,106.08,250.56,225.06,14.0338
99609.5,64143,73357.4,116.22,2016.36,268.77,14.0361
68953.6,46052,120293,113.88,4560.84,175.77,14.0384
93141.8,62646,129877,153.66,1983.42,106.02,14.0384
41945.1,39929,68001.2,10.92,13.5,6.51,14.0408
85949.6,68587,74582.8,70.98,1152.36,222.27,14.0419
93059.6,70715,86606.5,104.52,198.72,131.13,14.0454
109920,83465,75581.2,129.48,8937,194.37,14.0523
130239,84814,106963,138.84,368.28,257.61,14.0592
115616,84898,75604.6,113.88,1804.68,172.05,14.0604
97029.4,77333,63485.8,85.02,157.14,183.21,14.0708
101476,78782,91657,100.62,650.16,236.22,14.0743
105693,72609,137147,128.7,321.3,362.7,14.0743
52093.4,45734,97668.5,26.52,17.82,-2.79,14.0766
112061,87435,103064,126.36,32765,222.27,14.0847
108032,83538,76965.7,101.4,179.28,171.12,14.0962
133421,95790,102400,159.12,645.3,413.85,14.1136
95836.5,65570,86241.5,146.64,974.16,206.46,14.1182
48333,41518,98716,24.96,58.86,18.6,14.1263
114857,80429,85488,121.68,287.28,419.43,14.1286
121380,90130,78429,102.18,16253.5,286.44,14.1321
43327.6,36939,100607,39.78,123.66,0.93,14.1332
74489.9,46438,102807,120.9,7809.48,247.38,14.1332
70963.3,55459,90642.2,65.52,22144.9,95.79,14.1378
89762.2,59114,87367.8,104.52,4444.2,268.77,14.1402
110414,76480,100824,720.72,10169.3,242.73,14.1482
52178.7,32193,90327.9,60.06,6130.08,131.13,14.1517
105361,78808,88832.6,145.08,491.4,138.57,14.161
95142.9,68941,77797.2,92.04,2932.74,152.52,14.1656
104052,76848,85903.7,116.22,668.52,410.13,14.1679
120110,86390,111076,141.18,254.88,471.51,14.1702
133790,98379,91802.9,133.38,15822,160.89,14.1702
133796,98187,124047,149.76,940.14,489.18,14.1725
117854,84858,90256.9,120.12,653.4,324.57,14.1737
91451.2,69595,95829.2,99.06,120.96,327.36,14.1829
84916.3,65128,79781.5,71.76,6331.5,145.08,14.1864
108371,78779,88538.6,850.2,10986.8,279,14.191
102660,77411,76917.4,105.3,7767.9,262.26,14.191
128696,98266,94292.6,127.14,334.8,236.22,14.1991
141207,104658,99394.6,85.02,3852.36,100.44,14.206
59379.6,46741,97461.8,3.9,21.06,1.86,14.2118
118648,83829,136898,127.92,26399,192.51,14.213
110442,84850,70285,118.56,1667.52,218.55,14.2153
98144.1,74346,63066.1,1014.78,5686.2,150.66,14.2164
156138,109486,110679,143.52,18914,398.04,14.2187
48299.8,42710,93451,14.04,32.94,-2.79,14.2199
57248.9,43722,105186,45.24,102.06,6.51,14.2303
134728,94079,80294.8,131.82,3469.5,305.97,14.2303
43587.5,38186,73315.3,13.26,36.72,-1.86,14.2326
77148.2,59083,87844.4,114.66,13947.1,152.52,14.2326
108394,72366,108934,144.3,822.42,320.85,14.2372
87933.3,70803,68009,82.68,262.44,174.84,14.2407
146035,92063,96181.8,158.34,967.14,391.53,14.2419
64607,53634,102851,14.82,43.2,13.95,14.2673
137210,105131,103292,126.36,7992,200.88,14.2707
106729,82671,70912.9,77.22,4457.16,208.32,14.2707
160384,113794,111279,139.62,3264.3,332.94,14.2719
101934,76278,76598.3,241.8,3982.5,222.27,14.2777
120244,84439,100136,120.12,21595.1,294.81,14.2811
57391.9,41366,124071,43.68,159.3,22.32,14.2858
95767.8,75082,67242.2,1191.06,14138.8,229.71,14.2939
55913.8,40803,88432.5,21.06,42.66,13.02,14.2973
49141.2,44280,85082.4,17.16,45.36,4.65,14.3043
96619.4,78119,79463.3,98.28,11478.2,335.73,14.3066
81276.8,50287,61330.6,78,8209.62,155.31,14.3089
76043,51093,87524.6,23.4,138.78,10.23,14.31
48887.6,36772,85097.2,4.68,7.56,-6.51,14.3216
91097.3,71484,72535.3,93.6,124.2,188.79,14.3216
144260,107763,85021.6,1769.82,11552.8,133.92,14.3251
56912.4,45585,78954.7,11.7,16.2,-6.51,14.3285
104069,76739,92926.1,109.98,6194.88,382.23,14.3297
68399,52839,74456.5,67.08,295.92,122.76,14.3355
92338.4,73208,64857,282.36,5234.76,181.35,14.3459
133478,93707,110577,152.88,21708,383.16,14.3505
118699,84109,116317,150.54,4148.28,141.36,14.3632
78635.8,60855,81023.3,53.04,2647.62,140.43,14.3644
90127.2,74443,72513.5,78.78,11843.3,165.54,14.369
101380,79591,80993.6,139.62,4761.18,296.67,14.3886
129050,97823,83120.7,132.6,3481.38,195.3,14.3921
125913,89355,127003,109.2,7770.06,138.57,14.3933
173114,121641,109385,163.8,856.44,134.85,14.4002
142414,97717,130728,146.64,30998.7,332.94,14.4025
138223,103079,115225,120.12,179.28,325.5,14.4106
42943.6,38541,81712,20.28,54,0.93,14.4164
142593,105794,112411,851.76,23093.6,439.89,14.4291
179443,115626,113280,182.52,2933.82,178.56,14.4291
57842.2,46483,106264,14.04,29.7,16.74,14.4383
49331.6,39111,54188.9,42.12,2676.78,66.96,14.4406
52074.4,43058,112946,24.96,37.26,12.09,14.4429
145639,105910,76982.9,131.04,6910.38,146.94,14.4429
131945,94255,116758,139.62,543.78,407.34,14.4499
122146,95288,87460.6,81.9,2271.78,227.85,14.4545
91508.9,72284,69293.6,102.18,187.92,274.35,14.4557
84097.1,69139,56242.7,198.9,8175.06,210.18,14.4672
115787,95686,73021.3,99.06,2066.04,159.96,14.4684
167147,104874,139395,188.76,1668.06,518.01,14.4776
112129,81855,84562.1,113.88,1146.96,132.06,14.4776
131566,95162,92912.8,125.58,8258.22,464.07,14.4822
121250,86679,101763,110.76,19154.3,419.43,14.4857
103346,75907,63417.9,94.38,10820,312.48,14.488
122529,86499,133467,170.04,3037.5,353.4,14.4903
133152,91141,133587,164.58,10036.4,408.27,14.4938
97171.6,76174,67726.6,85.02,7928.82,183.21,14.5007
113178,87382,108205,146.64,25848.2,383.16,14.5077
63550.8,47138,127221,153.66,887.22,168.33,14.5192
91919.7,59381,81777.5,147.42,2303.64,247.38,14.5285
112238,73451,111722,145.86,621.54,208.32,14.5296
67852.3,54422,123784,21.06,93.96,8.37,14.5296
82715.4,53120,101304,24.96,56.16,20.46,14.5342
116971,89521,71056.4,112.32,18786.6,306.9,14.5412
171872,115412,125221,3336.84,4013.28,70.68,14.5481
56816.8,46707,60759.7,79.56,1757.7,144.15,14.5562
109968,79451,112234,132.6,11213.6,296.67,14.5562
46048.3,33747,94316.8,124.8,6296.4,164.61,14.5643
140219,103049,92501.8,129.48,190.62,300.39,14.5701
126150,94934,143561,736.32,9906.3,363.63,14.5735
83751.1,61620,98764.4,133.38,221.94,337.59,14.5782
96879.3,74567,69669.6,101.4,1146.96,273.42,14.5897
52207.9,43171,97753.5,26.52,151.2,4.65,14.5955
135365,96551,100975,145.86,9995.4,544.98,14.5978
104850,75419,76314.4,106.08,5020.92,486.39,14.6047
58823.4,47126,104954,14.82,55.08,-9.3,14.6059
87636.3,68805,69273.4,92.82,144.18,230.64,14.6105
145064,92746,154677,198.12,3630.96,699.36,14.6117
88969.8,71330,61226.1,78.78,267.84,179.49,14.6151
114462,88483,67764.1,88.14,1166.4,117.18,14.6175
66095.4,51237,81757.3,93.6,15284.2,196.23,14.6255
59558.1,39302,75048.5,82.68,7808.4,179.49,14.6255
114287,84608,104614,120.9,221.4,295.74,14.6279
59566.8,45479,116684,64.74,5848.2,69.75,14.6336
113659,86044,81953.8,109.2,91.26,324.57,14.6417
48651.4,38298,54475.2,662.22,6124.14,13.95,14.6452
69434.7,54039,69920,72.54,91.26,177.63,14.6498
100103,74762,117932,104.52,8372.16,172.98,14.6683
107939,74087,105032,137.28,14064.8,323.64,14.6695
89473,67534,67148.6,390.78,5261.76,221.34,14.6729
146921,106589,125433,131.82,488.7,332.94,14.6856
95082.8,72071,80467.1,76.44,5019.84,171.12,14.6903
92333.6,69784,79724.6,948.48,10299.4,170.19,14.6984
77274.6,58966,62762.7,56.94,143.1,197.16,14.7064
44980.2,35859,70225.7,74.1,173.88,29.76,14.7064
51844.5,41843,96925.9,17.94,30.78,20.46,14.7157
80438.6,65374,60482,58.5,6558.84,169.26,14.7203
45997.8,39123,98215.3,28.86,61.56,18.6,14.7261
92684.4,70350,83453.8,161.46,2859.3,195.3,14.7296
95015.7,74623,78389.2,91.26,123.12,208.32,14.7353
52009.7,41040,76117.9,47.58,92.88,17.67,14.7434
57750.6,45354,87088.6,3.9,25.92,-1.86,14.755
120700,92491,97218.4,121.68,240.84,277.14,14.7561
120259,93994,67459.9,74.88,13535.1,218.55,14.7642
66333.1,53095,108634,64.74,21738.2,126.48,14.7735
105491,84174,57952.4,85.02,11621.9,179.49,14.7746
60846.6,46671,74842.6,212.16,3720.06,117.18,14.7758
81624.4,67092,79819,1960.14,34573.5,101.37,14.7769
100027,78553,76606.1,729.3,9133.02,178.56,14.7781
82141,63723,63528.7,139.62,4359.42,303.18,14.7862
46813.8,37291,97325.3,4.68,25.92,-3.72,14.7931
97940.2,73182,73398,79.56,8605.44,155.31,14.7966
112093,75725,133486,223.86,1663.2,261.33,14.8012
135103,95335,105031,127.92,911.52,248.31,14.8012
95142.1,73730,76681.8,106.08,3311.28,216.69,14.8035
133004,102336,87849.8,105.3,128.52,225.99,14.8058
166751,112946,104585,169.26,28260.9,563.58,14.8093
43119.8,38008,95652.2,11.7,49.68,-3.72,14.8151
132968,104346,79546,105.3,109.08,229.71,14.8255
114819,89710,86960.6,81.12,34061,277.14,14.8266
111715,82999,103096,146.64,1500.66,292.95,14.8313
99266.7,76583,73447.1,137.28,5132.16,237.15,14.8336
88047.1,58569,102632,121.68,1026.54,271.56,14.8405
99664,66962,70869.2,117.78,5664.06,466.86,14.8451
120961,86191,96741.1,1772.16,14809,371.07,14.8521
88103.2,70128,65192.4,85.02,881.28,211.11,14.8578
79022.1,59291,82215.9,554.58,8806.32,279.93,14.8578
140457,110951,91379.3,88.14,258.66,200.88,14.8613
97458.4,70259,85686.1,112.32,934.2,279,14.8636
78244.8,59673,64557.5,88.92,281.34,211.11,14.874
71595.3,60302,75497,70.2,1256.04,215.76,14.8879
53332.9,45383,97748,74.1,255.42,18.6,14.8891
111766,76290,109190,163.8,628.02,254.82,14.8902
91437,66723,90714,121.68,10920.4,246.45,14.8902
105758,84608,76657.6,113.1,2628.72,302.25,14.8948
146072,107038,104008,131.82,1519.02,282.72,14.8983
123552,87110,101604,141.18,2035.8,396.18,14.9029
97035.7,67738,97069.4,100.62,176.04,239.01,14.9133
74967.8,54132,71020.6,100.62,122.58,294.81,14.9156
72494.4,52008,91565,79.56,93.96,151.59,14.9168
93754.8,71787,75966.5,295.62,5023.08,294.81,14.9179
91473.3,73998,61909.4,98.28,2055.78,243.66,14.9307
75245.9,48245,136342,240.24,2815.02,297.6,14.9307
68579.9,56599,74719.3,81.12,1513.62,234.36,14.9364
80325.6,50306,107133,98.28,1094.58,163.68,14.9364
87923.1,63944,63325.9,101.4,175.5,217.62,14.948
171131,116728,118727,200.46,1443.42,496.62,14.9526
151128,110464,109996,119.34,4487.94,343.17,14.9526
101120,77429,81759.6,113.1,3123.36,282.72,14.9526
84172.9,65775,60978.8,92.82,167.4,251.1,14.9572
85574.4,64642,61079.5,81.9,1757.7,202.74,14.9584
120441,93267,85890.5,99.06,2744.82,246.45,14.9619
96785.3,76047,74156.2,81.9,13414.1,269.7,14.963
109309,80020,87075.3,102.18,5751,180.42,14.97
118823,89197,97489.1,104.52,2354.4,247.38,14.9746
115784,85151,73421.4,110.76,1128.06,218.55,14.9757
79976.4,61410,63997.4,101.4,3726.54,206.46,14.9769
185401,124651,131865,176.28,28020.1,394.32,14.978
96052.9,74013,75452.5,93.6,8046.54,212.04,14.978
114537,72227,119355,140.4,21411,287.37,14.9827
53834.6,39501,113024,28.08,84.24,6.51,14.9942
116501,87143,93991.6,113.1,2602.8,278.07,14.9954
119814,66186,105977,145.86,226.8,111.6,14.9965
126388,92825,93086.8,82.68,467.1,212.04,15.0012
78028.3,59279,72745.9,87.36,8050.86,215.76,15.0243
101015,74569,74266.9,74.1,9276.12,200.88,15.03
97937.9,75391,104131,137.28,448.74,270.63,15.0358
62934.6,52128,58731.7,42.9,129.6,19.53,15.0451
111691,91912,70232.8,391.56,7712.82,225.06,15.0485
89234.5,70108,73267,60.84,2947.86,229.71,15.0601
127053,90379,97887.7,134.16,213.3,359.91,15.0774
98310.8,78420,83078.6,116.22,3384.72,267.84,15.0821
43519.5,37037,94260.7,20.28,75.6,-5.58,15.0832
87135.4,65503,72960.4,83.46,644.76,176.7,15.089
150070,110717,127996,134.16,3400.92,319.92,15.1029
99954.8,77718,70125.9,904.8,13314.2,235.29,15.1063
161327,113310,143316,166.14,464.4,523.59,15.1063
48761.2,40175,110425,7.02,18.9,-10.23,15.1098
83285.8,64535,59705.1,76.44,4294.08,195.3,15.1121
187206,126908,139827,221.52,3087.72,200.88,15.1248
152101,112239,141070,168.48,135.54,277.14,15.1294
83599.4,53875,86380.3,114.66,234.36,165.54,15.1341
92645.7,68363,77227.8,86.58,6809.4,289.23,15.1352
142837,91638,118327,159.9,1057.32,140.43,15.1364
54791.2,44899,126584,44.46,85.32,10.23,15.1375
131945,88795,112299,326.04,7687.44,390.6,15.1387
116440,83602,100966,1138.8,8920.26,372.93,15.1502
102027,72938,82949.9,110.76,3683.88,318.99,15.1502
89709.2,70742,65973.2,82.68,9402.48,259.47,15.1572
94274.7,71575,92526.7,102.96,154.98,255.75,15.1618
141050,105691,96925.9,100.62,7453.62,239.94,15.1664
79590.1,66378,53791.9,377.52,3436.56,196.23,15.171
108371,84305,73115.6,127.14,3471.66,156.24,15.1768
131505,98273,94660.8,369.72,2319.84,146.01,15.178
98045.3,80927,57476.6,84.24,11250.9,218.55,15.178
113852,89911,77797.2,80.34,8741.52,210.18,15.1791
104303,77044,88948.1,113.1,7036.74,213.9,15.2011
69996.4,53413,83282.9,176.28,286.74,33.48,15.2011
80568.9,58361,63379.7,99.06,7545.42,139.5,15.2069
83548,59155,107256,116.22,147.96,245.52,15.2219
109242,84256,77195.8,109.2,11625.1,195.3,15.2231
152994,88342,117956,862.68,10682.3,212.97,15.2242
97910.2,81059,51095.5,73.32,1621.62,131.13,15.2254
103018,79559,70817,70.98,8762.04,202.74,15.2358
100112,81664,64913.9,83.46,1422.36,262.26,15.2404
85149.4,65278,70185.2,69.42,7793.28,157.17,15.2427
70131.5,56763,52721.8,92.82,4734.18,246.45,15.2427
96111.4,77754,69831.8,88.92,20164.1,205.53,15.2473
47490.1,34430,107688,18.72,78.84,0,15.2473
60123,46793,57148.3,54.6,148.5,108.81,15.2496
60196.4,45870,131705,14.82,95.58,4.65,15.2496
130772,94612,110319,778.44,14936.4,422.22,15.2554
94950.1,65134,124497,159.12,10814.6,282.72,15.2566
117674,75851,138081,145.08,14189,351.54,15.2612
84039.4,59131,91953.4,85.8,5026.86,117.18,15.2623
80113.1,54892,80941.4,90.48,1427.22,179.49,15.2623
94025.8,72562,85846.8,1167.66,9547.74,202.74,15.2635
135129,95631,98652.8,130.26,1366.2,107.88,15.2647
69675.6,59871,52170.3,4.68,0,0,15.267
80851,58996,92401.9,110.76,7129.08,244.59,15.2751
102969,81407,88409.9,83.46,172.8,247.38,15.2901
63029.4,35206,91063.4,39,90.72,18.6,15.2924
135151,95091,76962.6,84.24,3084.48,204.6,15.3005
121344,90362,116655,135.72,18509,330.15,15.3028
66281.8,47696,63824.3,9.36,32.4,10.23,15.3074
55165.7,47011,101842,12.48,23.22,10.23,15.3236
84850.7,63917,72778.7,86.58,389.88,231.57,15.3352
47335.2,34518,94360.5,85.02,297,85.56,15.3352
110085,90080,65910,375.18,5798.52,273.42,15.3386
107962,77437,77681.8,99.84,8038.98,372.93,15.3444
113344,85811,80534.2,98.28,378.54,252.96,15.349
87687.6,65745,68156.4,748.8,11658.1,211.11,15.3548
102838,80092,61215.2,105.3,245.7,225.99,15.356
105376,81922,60542,87.36,13946.6,236.22,15.3583
44207.6,38975,81470.2,28.86,66.42,0.93,15.364
83837.2,56335,81460.9,74.1,3347.46,228.78,15.3664
80789.4,52633,95193.5,102.96,330.48,183.21,15.3721
81113.2,54692,104898,154.44,445.5,121.83,15.3745
102291,77933,98975,106.08,4413.96,226.92,15.408
137461,82636,115069,150.54,12310.4,305.04,15.4091
116939,85731,87304.6,110.76,195.48,228.78,15.4161
60948.5,44307,109429,67.86,98.28,0.93,15.4207
76894.6,54275,106324,114.66,18072.2,203.67,15.4253
122866,87791,109992,125.58,29217.8,280.86,15.4253
107747,81624,86346,123.24,3351.78,353.4,15.4299
160711,108382,124018,167.7,28118.3,522.66,15.4357
109439,79814,78170.8,110.76,193.86,276.21,15.4542
105584,74455,112703,111.54,2660.04,325.5,15.4577
95121.5,67130,70214.8,137.28,1385.1,172.05,15.4658
101265,77344,76105.4,73.32,626.94,255.75,15.4669
110542,86777,85378.8,89.7,512.46,159.03,15.4681
89902.8,66330,103320,131.04,805.68,213.9,15.4738
75574.6,58182,79705.1,585,5368.68,150.66,15.4808
71598.5,49228,139681,38.22,66.42,17.67,15.4866
66743.9,50533,96192.7,77.22,34219.3,182.28,15.49
42166.2,39335,96843.2,36.66,58.86,-1.86,15.5027
119205,88170,92726.4,111.54,4567.86,288.3,15.5166
