"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
204860,111707,108,562872,46,20,18,5203,55,11.0042
107915,71210,91,278034,96,49,7,3510,64,11.0042
266355,131010,103,644240,-9,67,72,10444,9,11.0052
227892,151855,101,217970,-32,59,-32,1177,-61,11.0052
155097,98288,97,309424,17,-8,18,9409,-9,11.0062
223811,122847,107,614877,16,97,51,6588,38,11.0072
228829,162238,100,203610,47,-3,-16,4194,71,11.0092
307912,191985,107,360489,38,30,126,7100,65,11.0092
174568,97840,99,535970,94,18,71,8545,74,11.0113
147793,94876,90,397119,-77,-29,14,3998,71,11.0113
211756,123310,95,508649,-29,83,31,62,5687,11.0133
205001,84394,104,535584,-59,6,44,2902,-8,11.0163
414962,215665,126,682624,149,21,48,7046,18,11.0163
275598,198303,93,203623,44,39,9,3198,-14,11.0184
276284,167362,98,378113,100,80,31,17,3942,11.0184
171085,109032,92,358740,1,-4,7,3101,8,11.0204
230387,154947,101,236973,21,32,33,3138,16,11.0224
206499,129130,95,321783,122,37,-47,4661,72,11.0305
219183,142060,100,409037,53,-38,58,3424,0,11.0386
209921,127677,101,468773,-19,61,6,5094,137,11.0386
265889,183572,90,223419,63,-19,-6,4322,74,11.0447
252741,177413,89,282509,30,16,2,5012,32,11.0447
305706,173949,101,545403,43,9,51,7111,36,11.0447
239799,154834,97,468311,12,81,20,5271,34,11.0477
253301,137622,112,431459,61,47,8,9510,-67,11.0477
135158,96861,81,263733,76,20,-1,5468,21,11.0477
167247,98250,101,401989,106,52,33,5334,21,11.0498
344890,210454,109,456119,6,-43,48,3716,24,11.0538
176427,117809,98,231846,-4,26,11,3492,68,11.0538
189424,116836,96,419882,46,68,71,8862,59,11.0538
178176,108433,104,442137,-6,25,31,4716,80,11.0579
304233,215186,95,178565,47,-43,-28,3570,82,11.0619
395122,232408,113,373967,233,66,54,7174,13,11.0639
168561,110711,97,322897,110,84,-27,5873,17,11.0649
321312,214030,104,292915,-27,83,25,99,32,11.0649
177659,115377,93,484012,7,-3,8,6699,49,11.0649
229839,158468,101,234018,66,40,30,2952,80,11.067
254202,177835,102,319356,8,85,32,5246,-73,11.069
231420,162388,94,363250,-24,-24,38,3391,-33,11.069
226692,154725,101,242534,-18,62,5,3564,-30,11.069
380366,274146,97,368555,152,50,-8,8238,164,11.069
226747,128923,106,407445,5,-25,11,3532,-32,11.07
280191,169969,104,408998,93,4,19,4704,34,11.072
287753,139416,114,721256,116,-13,54,11117,75,11.0771
284198,206564,91,301115,191,63,3,3176,63,11.0781
162008,84644,106,385871,99,53,28,3456,138,11.0791
252909,160394,105,414369,-20,12,33,4428,109,11.0791
139972,89237,91,378736,20,-8,-10,4019,-8,11.0791
178066,109378,101,361862,-39,-12,-38,3112,18,11.0791
415272,241506,108,509352,106,7,17,8703,58,11.0791
246300,130880,107,471396,136,74,67,5028,3,11.0852
415919,231525,119,512668,88,105,62,579,-48,11.0852
244912,159602,103,341883,4,95,73,107,4923,11.0882
342209,193625,102,632393,72,86,53,3029,65,11.0882
144698,84688,89,444998,118,45,83,2884,105,11.0892
162787,103356,91,364652,12,35,57,2936,14,11.0892
272536,150066,109,528460,80,97,56,5491,90,11.0923
175155,118968,98,265633,-50,118,40,3063,109,11.0923
136338,74489,101,548904,10,72,37,4181,33,11.0923
177043,113351,92,274459,-93,15,4,3276,114,11.0973
318318,167776,110,437247,73,18,-20,7259,-13,11.1014
250435,131559,111,546380,40,59,60,6126,52,11.1065
290866,213042,90,370409,132,62,66,7081,-27,11.1095
369513,222120,115,359406,-52,35,-38,4489,22,11.1115
190697,157564,94,133898,-37,-19,24,2727,94,11.1115
295893,199225,100,250036,-2,57,-18,5520,125,11.1135
249753,152118,105,390818,-37,89,77,113,7664,11.1237
253393,181131,91,186853,28,8,8,4084,108,11.1247
339619,241601,92,693289,90,43,57,5648,110,11.1247
301416,220857,92,189515,100,-37,-33,11,83,11.1247
276508,171297,106,354624,1,36,68,-95,28,11.1247
310914,215351,103,321824,56,27,24,6205,53,11.1267
111980,72206,85,293280,81,22,-3,3060,28,11.1267
212744,122262,102,361232,-15,41,42,9642,-4,11.1267
201159,125664,102,345627,-73,-20,45,4250,-2,11.1267
224121,153896,97,300336,-76,-11,-1,3527,27,11.1277
349371,211037,108,292851,-31,38,60,194,52,11.1287
220960,136350,100,417468,162,65,-18,374,10,11.1298
93760,59471,89,495826,73,71,-9,83,-36,11.1298
203664,121166,98,466810,61,59,90,220,61,11.1318
172504,97435,95,369542,-82,39,50,4615,27,11.1419
274640,121949,109,613960,164,23,-3,8862,-90,11.1429
402317,220536,115,510642,-92,27,28,7005,-2,11.1449
109966,71522,87,306557,6,45,24,3384,-6,11.1541
147588,80602,94,437449,-13,-2,-26,6283,-29,11.1541
371868,234428,110,300518,-63,-12,33,7305,15,11.1561
155118,99461,89,504059,58,29,-24,6064,14,11.1591
253897,177515,89,203417,16,81,49,4212,34,11.1591
185605,106830,103,674201,96,25,88,5562,69,11.1622
120903,72752,93,473965,73,103,87,49,118,11.1794
232316,112330,113,361803,53,17,73,1046,83,11.1804
215364,150938,99,192596,174,10,25,3254,1,11.1804
250324,117873,129,183509,105,33,71,3586,3,11.1804
243279,152833,99,487590,-4,35,91,7691,11,11.1804
282329,135920,117,460494,-16,-29,9,5919,57,11.1814
311144,192710,109,572496,22,6,-6,2828,1,11.1814
374610,249122,108,426478,89,71,46,6590,107,11.1824
217828,137186,102,400858,98,66,78,6895,-22,11.1854
180339,101282,107,554440,61,73,20,4498,-48,11.1854
211100,136312,103,320088,1,80,-44,4240,25,11.1854
259244,169970,92,315192,58,-11,11,4080,81,11.1865
136210,83949,91,337383,-24,5,17,3852,65,11.1875
357495,239913,103,340947,41,51,-57,158,147,11.1875
143688,122240,80,468471,96,72,61,6555,-61,11.1905
203607,128296,101,373638,16,-16,-11,5973,-65,11.1915
230572,132463,110,409793,145,-55,57,3374,-51,11.1925
213684,140137,93,227483,52,75,25,3359,-30,11.1925
316398,222161,104,215784,-58,47,7,3584,77,11.1925
181815,94920,101,552823,62,4,31,3009,81,11.2006
187313,113939,96,342933,3,53,-56,3439,-5,11.2057
137129,62224,105,613535,29,20,55,5836,-2,11.2077
236346,154378,104,316006,7,10,11,4063,-6,11.2087
326075,190050,111,371035,193,34,96,6573,2,11.2087
184308,133442,84,291802,88,-11,39,3994,-32,11.2087
420493,238530,106,549151,-2,47,61,10391,70,11.2097
166435,93819,103,335838,26,108,21,5166,131,11.2239
172988,118044,90,277387,34,29,-11,4326,41,11.2239
210242,115053,113,468930,44,23,-14,6689,-18,11.2249
264674,141807,107,758048,32,40,134,14731,33,11.2249
197207,85239,105,659672,33,91,81,4921,44,11.2249
333654,227695,96,284757,37,67,14,5694,14,11.2249
335740,169994,107,492362,87,58,-94,12547,85,11.2249
181141,106675,102,628269,29,-48,40,8009,38,11.227
176192,106660,101,394142,-42,21,0,967,193,11.231
150121,90678,99,371023,19,90,9,3235,-48,11.231
136955,84264,97,291885,11,69,6,119,-34,11.233
157347,94590,95,354471,-7,33,79,3643,144,11.233
341294,210004,109,379239,-77,-23,62,4305,-2,11.2341
420380,238230,108,525115,13,-18,85,107,14,11.2371
274747,201060,91,239629,14,-10,16,5488,21,11.2371
148095,113214,83,288356,-69,42,40,4495,-89,11.2381
235415,134587,104,485654,-45,-5,-66,5399,77,11.2391
137597,84673,89,372900,108,50,40,1716,-13,11.2452
259449,175683,103,264188,62,29,27,4282,36,11.2472
200883,133662,92,387068,172,51,7,3823,25,11.2503
280294,162234,110,269741,55,-4,20,7353,151,11.2634
416375,266344,113,331396,-2,-53,62,4083,-84,11.2634
130020,89804,92,290145,79,-7,-24,3044,-21,11.2634
150643,92067,100,530554,-74,72,94,2055,-5,11.2644
190722,143421,91,170266,62,60,33,798,82,11.2705
136964,79049,89,220964,41,-24,-51,-20,11,11.2816
171235,134214,82,149420,44,24,68,2296,122,11.2816
141376,87604,98,436844,58,-6,53,4233,79,11.2816
190251,147373,95,426194,107,82,-5,5176,72,11.2837
171281,103571,99,311223,50,56,50,3314,1,11.2867
271524,143147,105,547566,14,-13,-13,6042,-14,11.2877
347189,217454,106,324967,-7,11,10,5434,-73,11.2887
269598,188331,95,233909,62,-65,44,3470,29,11.2887
300243,164668,111,306802,-30,66,7,7042,-154,11.2887
312663,242006,101,241188,112,39,11,3715,75,11.2908
156103,104513,88,278620,-87,-11,31,52,-66,11.2918
197693,133275,89,241869,60,-2,-64,-63,-27,11.2918
280437,184047,101,289358,34,-21,39,10293,-60,11.2938
386635,234608,111,572974,123,115,20,1533,64,11.2938
151799,107300,86,452984,4,21,-2,-16,19,11.2938
135168,76530,97,445121,27,48,85,4373,-28,11.2968
206688,107360,107,408029,28,54,127,5698,30,11.2968
126178,79621,95,346539,23,51,124,5054,-23,11.2968
196794,120456,93,547414,-33,1,-29,6679,87,11.2968
360618,224904,102,263830,86,11,61,14713,63,11.3009
272922,161347,91,400194,198,22,44,4105,71,11.3211
235597,158948,93,233872,-17,23,57,4774,36,11.3211
161059,79464,107,524806,95,86,35,11945,13,11.3211
137746,75220,98,428830,-25,-6,49,4840,10,11.3221
270194,177295,103,291395,0,19,25,4521,-112,11.3242
237337,170528,94,254248,141,-18,52,3469,25,11.3272
247065,147494,105,589713,30,46,107,7088,-11,11.3282
160744,106606,97,315837,34,-3,55,3326,49,11.3282
282473,167243,109,430304,43,-19,-2,12037,16,11.3292
132068,81067,93,311504,51,11,36,3692,27,11.3292
294211,158871,112,558608,-24,134,84,6770,60,11.3302
217211,135556,105,504877,52,115,46,4191,-38,11.3302
214254,112879,103,419497,5,-46,30,2065,88,11.3302
268930,171626,101,394349,11,-15,63,577,108,11.3302
296406,168504,104,445433,180,-12,4,10083,-54,11.3302
192723,124404,95,579428,-118,42,29,3771,-3,11.3313
197313,130523,99,243023,61,38,26,3780,101,11.3323
152756,112549,86,190216,-11,67,94,4693,-6,11.3323
191652,107846,103,653247,13,9,30,4354,29,11.3333
124936,77011,92,310509,54,64,-55,1718,-17,11.3343
152123,105539,86,242426,13,-3,25,2932,74,11.3343
316648,206923,105,231328,-32,61,-56,5430,111,11.3363
298492,169915,111,422026,68,-13,-36,6637,46,11.3394
128726,73788,97,257005,-67,-7,6,2767,68,11.3515
309842,159150,100,480473,24,26,-11,7077,-7,11.3515
254676,136262,109,497323,92,0,61,5528,2,11.3546
211745,149584,99,221768,-27,31,48,2610,25,11.3546
95896,65186,82,263286,116,12,19,1339,10,11.3546
214314,144529,100,233956,42,17,41,4529,8,11.3546
236029,136913,108,544407,51,75,-25,5751,-74,11.3546
238963,136540,101,582526,-8,57,27,6846,36,11.3556
273320,163694,105,596346,51,96,19,4137,113,11.3556
159598,79614,106,516130,-10,1,11,5029,-89,11.3556
155112,98248,97,318806,79,-25,-5,166,-6,11.3566
321194,205465,108,329296,80,6,101,7480,131,11.3576
245666,185103,99,177923,19,11,-59,4291,-19,11.3596
146339,93473,98,372580,86,29,-31,3615,21,11.3596
276914,144108,116,565830,109,21,112,5169,16,11.3606
133487,82057,97,449971,206,121,104,4186,163,11.3616
250121,149010,106,246798,23,-24,-27,6835,58,11.3667
302453,164855,111,409992,206,67,99,539,13,11.3667
230733,136768,105,455766,-7,-73,-57,3858,-153,11.3718
220039,145007,103,372839,-21,19,19,4824,58,11.3738
209464,139927,89,243086,138,24,-3,148,70,11.3778
218493,133502,95,321839,74,81,32,13196,36,11.3799
142361,80682,91,430184,111,27,76,4601,90,11.3819
166592,83385,106,384126,65,25,-28,4478,91,11.3819
224319,118783,111,523168,82,-41,16,4497,24,11.3829
101616,84368,85,258194,39,79,-30,161,23,11.387
255231,162690,101,240979,5,-22,60,3561,47,11.387
188465,98323,110,339605,91,-25,46,366,62,11.388
170975,115838,96,272078,-55,47,-6,4235,-31,11.391
194844,150576,90,140686,-26,-20,14,2062,68,11.393
208655,147348,99,447559,-56,53,33,7481,11,11.4011
311661,214084,104,224010,-26,68,46,6554,-15,11.4042
255552,150085,106,557611,-58,12,160,6145,-22,11.4062
163403,104890,93,588600,44,194,6,5961,106,11.4092
364443,189307,107,591382,122,136,49,6636,19,11.4102
359988,237464,100,356494,-48,10,42,7677,92,11.4113
211412,109709,107,387217,99,13,19,1005,37,11.4113
264343,140094,112,401442,28,-14,67,4975,-37,11.4113
301149,192768,101,338360,198,96,122,160,13,11.4123
249777,139619,104,551081,42,30,46,114,-27,11.4153
139990,97719,89,307383,50,120,24,7843,62,11.4153
200720,98691,103,624886,-29,-10,109,10517,-8,11.4163
227748,145038,102,445253,-30,44,-21,3669,72,11.4163
202720,105805,107,690573,154,35,60,6632,168,11.4204
243731,135469,110,531323,107,89,-2,7243,48,11.4254
208158,114823,104,351389,133,129,89,3320,89,11.4254
255394,192119,92,270083,61,23,-27,8897,-80,11.4285
217055,98917,108,664198,33,20,9,7146,35,11.4305
154133,110384,90,232039,77,-20,63,5628,41,11.4325
143165,118212,58,193003,22,1,57,8303,48,11.4376
380795,201532,115,645485,-9,8,79,8861,55,11.4386
389214,246816,98,180217,90,13,10,7071,62,11.4386
302460,208330,105,451871,64,0,-34,4956,41,11.4396
205328,96730,110,542491,143,21,9,4474,35,11.4406
281322,160569,109,412384,91,7,22,116,130,11.4406
354720,217020,110,315517,-8,13,4,5017,4,11.4406
183733,103279,96,525648,86,6,-29,6505,37,11.4406
251804,187292,99,236872,2,-19,63,2887,92,11.4467
186641,121663,95,658583,89,67,30,5292,16,11.4477
149175,85928,93,471495,96,-35,7,5519,60,11.4477
270623,171829,105,403467,-36,25,-14,4494,-30,11.4487
207565,126768,104,397823,113,36,6,4737,-3,11.4508
366591,213668,107,461157,25,4,66,6115,-40,11.4518
183826,125705,90,385219,-39,22,-43,5250,-33,11.4518
158240,108011,86,269190,-27,16,-40,3619,28,11.4518
362501,226708,108,464933,-16,36,61,5901,-46,11.4538
310114,191721,107,559434,50,-62,131,1426,17,11.4538
220605,117258,103,537105,137,4,0,6382,-2,11.4538
264873,159380,100,478742,128,8,82,6551,50,11.4568
269032,186255,103,228251,79,-45,57,3858,-2,11.4568
167229,99418,98,346944,127,59,-13,4758,12,11.4609
107652,68190,93,512408,104,42,-7,118,-19,11.4619
189505,112693,95,412564,55,73,-10,2930,6,11.4781
248755,108902,118,720095,163,114,145,4588,70,11.4862
108988,73186,86,501447,162,66,80,319,82,11.4913
179467,91008,110,503490,94,19,26,3613,22,11.4913
299106,190292,104,298679,58,19,3,4737,78,11.4923
339128,207847,109,439674,-4,-24,41,7128,4,11.4933
333124,216207,107,328556,94,10,97,4980,11,11.4933
274674,201818,96,156891,28,91,16,10832,39,11.4943
199144,126719,102,445978,95,64,31,290,92,11.4943
308006,189131,108,417351,-6,22,30,6644,36,11.4953
191315,109810,94,413137,-54,-18,4,3450,70,11.4953
395469,239908,99,253798,-66,50,-21,14171,-19,11.4953
334936,206997,95,263297,37,-13,24,5555,-83,11.4963
305800,215489,90,227361,29,26,30,5092,115,11.4973
255333,178306,104,387362,-17,83,-77,4149,99,11.4983
141669,98163,93,410730,109,49,40,4039,33,11.4994
184359,124980,90,261645,10,27,-13,4348,12,11.4994
311215,175222,100,427138,-56,22,72,63,6,11.4994
336657,201763,111,369213,-11,-17,3,4317,-109,11.5004
289670,173658,110,284601,91,28,50,5562,69,11.5004
183720,89224,108,597820,84,28,65,9062,-41,11.5085
235759,113860,108,556215,28,15,34,6970,-86,11.5105
284444,206668,97,260861,210,64,62,492,3096,11.5105
158469,112292,74,343964,108,6,88,5039,-78,11.5115
234167,127881,108,509990,190,70,44,6440,128,11.5125
339794,199254,110,480701,43,115,129,6445,33,11.5145
240136,143754,105,395457,42,15,17,4046,53,11.5166
162173,104212,95,299145,91,-20,-1,6091,19,11.5166
283064,133065,112,621943,163,55,-4,9127,131,11.5186
256283,157563,107,481057,88,-70,91,7394,-24,11.5186
363820,238224,97,530222,128,44,103,241,11,11.5287
206524,128806,97,324824,-14,-3,7,2963,57,11.5287
158201,90877,100,495722,90,16,44,4749,31,11.5287
240337,167937,92,194753,-17,29,-18,2915,34,11.5287
165535,112490,88,296023,71,17,-41,3056,88,11.5287
214891,130183,101,403837,-59,-30,36,5956,-47,11.5287
176290,102758,102,340428,21,-9,12,6237,-98,11.5297
139531,84924,99,408902,73,17,-42,3235,6,11.5368
238024,168921,100,213785,7,38,8,0,-46,11.5368
265474,150879,104,385747,29,-40,58,7121,122,11.5368
256127,171724,93,201274,54,5,-21,3318,51,11.5368
127665,73390,89,477694,0,14,-18,193,62,11.5378
241697,146309,106,348342,-5,23,-27,6141,-48,11.5378
201441,113763,104,361053,-32,2,32,781,46,11.5439
189470,126220,89,375483,55,-1,9,53,65,11.5439
276278,137704,108,635387,121,163,41,7968,72,11.5439
171626,90749,101,530783,78,17,31,9021,-22,11.547
190245,119071,101,355956,68,35,58,4062,56,11.551
184812,149240,93,119220,-2,51,13,3088,1,11.553
155878,103873,97,277103,28,16,-33,3066,22,11.554
229421,130129,107,388724,9,57,49,6901,-1,11.5581
256453,165969,101,288396,4,16,-8,4290,75,11.5581
101156,65352,90,371947,52,-9,42,4157,57,11.5611
268693,199765,90,188269,53,31,-19,5253,-20,11.5611
282593,199495,94,208494,-3,46,87,15,98,11.5611
331433,242817,104,228043,-66,54,40,3824,-17,11.5621
394137,209104,118,636581,126,135,45,8447,69,11.5621
421833,228479,111,414220,39,-79,65,5368,37,11.5682
213686,132987,94,287807,-56,44,-15,12501,13,11.5682
159582,129104,83,288824,92,12,90,40,57,11.5682
119435,86519,80,195293,20,62,42,2650,-3,11.5682
101761,64137,84,482492,4,66,-6,4454,49,11.5702
359637,221056,110,315056,134,17,37,2859,36,11.5763
245446,184675,93,216043,80,35,-9,1988,43,11.5773
168819,96024,99,650984,52,59,57,5364,-118,11.5773
172747,122787,88,210892,-51,15,12,2207,77,11.5783
201421,127578,96,314525,45,42,16,3181,88,11.5814
203727,108368,109,184127,59,10,-81,4596,41,11.5824
402161,266144,100,385862,37,35,65,6751,-10,11.5824
232910,130582,106,432354,7,12,-32,7002,56,11.5834
131774,80407,92,256943,72,29,53,2298,28,11.5834
184365,129267,91,262835,33,-12,-31,3534,65,11.5844
137137,83426,97,211144,-4,3,16,2932,3,11.5854
212771,133828,91,385324,7,30,15,228,-6,11.5854
134736,78525,98,271325,86,68,44,4181,74,11.5864
415335,217215,116,496622,130,198,77,4775,11958,11.5864
175171,89427,99,392944,-17,17,33,3624,-92,11.5864
180576,110668,101,458811,39,-85,17,6842,-83,11.5885
305965,219292,103,212933,-114,-1,91,-30,-17,11.5925
393233,232171,114,632466,11,16,71,8690,2,11.5925
357917,224382,101,359319,2,41,-12,5762,51,11.5925
338443,220006,107,378390,310,15,38,9938,102,11.5935
125545,74168,89,519666,131,8,19,3010,82,11.5935
239102,130725,107,498568,21,19,41,4356,45,11.5945
265150,177443,104,445360,101,-33,-69,238,9,11.5956
137674,88595,89,378811,137,18,51,4733,-50,11.5956
174282,107145,100,305077,-120,-33,-36,3442,63,11.5956
219550,144675,102,348505,16,-57,-17,5439,1,11.6006
302504,211095,104,232144,45,-5,-33,5194,103,11.6006
262754,178101,94,309729,-47,50,-27,5390,0,11.6006
263362,193191,100,176679,-59,-43,42,2505,34,11.6057
196858,117554,102,340827,41,7,-1,4495,-17,11.6067
207490,139757,92,305868,-29,-53,-65,3589,41,11.6067
202086,97112,111,588420,149,48,54,6773,19,11.6077
297271,186204,106,363854,108,13,58,5190,-39,11.6087
156658,97949,91,352983,89,26,25,5116,-11,11.6087
341388,199787,107,397080,167,48,64,56,-47,11.6087
344377,216996,109,352911,136,27,36,5247,-39,11.6087
226614,106495,115,685044,79,21,7,5934,24,11.6097
246709,170323,96,209623,-10,-19,0,8157,12,11.6097
304511,183114,109,401480,21,27,29,3735,153,11.6107
177209,99593,107,630194,8,60,52,8662,87,11.6229
168453,123808,82,175254,5,13,18,-157,64,11.6229
328145,207789,95,332151,-1,-14,49,5806,-27,11.6239
152448,82456,105,471041,74,-17,-17,3972,21,11.6249
233136,163068,99,257443,59,21,68,5011,-3,11.634
215898,120210,108,401441,-50,-7,-16,152,-41,11.634
265719,157766,99,623506,50,50,80,33815,-10,11.634
227994,132715,100,554500,-39,23,51,7076,28,11.634
221751,125568,105,362090,27,13,-2,5479,56,11.634
235005,158378,90,326854,-12,-34,-32,2333,-56,11.6421
209090,117595,99,846730,90,63,2,10189,-43,11.6452
109968,73386,89,278983,-50,-1,96,3319,-9,11.6462
225117,140981,94,313710,-1,66,41,4487,-40,11.6462
287799,182506,98,390943,71,-4,-34,5472,-13,11.6472
201560,132041,102,752597,22,68,-13,7395,43,11.6594
315625,197256,111,484994,75,6,93,8163,-85,11.6664
198062,103295,104,593193,74,69,18,5668,-46,11.6664
162904,110872,94,227439,40,17,-12,4208,133,11.6664
128715,98967,67,568393,33,21,10,5177,-57,11.6675
198550,109914,100,404120,131,65,-44,5336,-1,11.6705
343673,206167,110,380892,-38,8,59,7913,53,11.6705
211222,141779,100,348214,-17,71,-8,4625,46,11.6715
139782,83848,96,429009,30,-8,52,5051,-65,11.6715
428588,255181,110,517183,81,80,47,148,82,11.6735
143359,107305,81,267515,4,30,65,44,-32,11.6776
195836,100899,110,532769,-4,64,94,4776,-7,11.7181
176564,122962,98,286774,31,-4,30,3975,-11,11.7211
145133,81653,101,406387,152,28,50,6767,53,11.7242
314902,236120,86,209858,-23,38,43,4634,58,11.7242
170993,84854,108,670743,89,104,12,143,-28,11.7252
228652,132908,105,415949,16,-13,93,11060,82,11.7282
194778,122493,94,440973,95,19,-3,8786,-23,11.7282
201331,156845,94,747240,237,180,204,77,171,11.7282
232773,124536,102,514379,92,38,-4,4459,-10,11.7292
182560,102790,102,445600,191,81,130,7145,-74,11.7292
218449,122180,98,493841,58,54,54,8175,49,11.7292
355545,186686,110,483190,135,50,111,9944,37,11.7302
425996,229463,107,641453,101,-50,113,17539,76,11.7302
199288,106344,100,556885,22,132,6,5936,124,11.7302
207894,112155,106,415729,88,53,39,87,-17,11.7312
196862,109474,103,372940,118,4,-26,3874,-12,11.7323
225881,106954,103,608895,237,107,118,8066,175,11.7323
434518,248565,109,403210,142,23,-1,50565,61,11.7333
