"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
48213.9,35343,89402.3,16041.5,473.76,299.04,358.26,20.46,80.1,14806,1.64829
55318.2,41797,86736.7,17917.2,968.52,358.26,453.18,32.55,36.9,20310.2,1.65123
32120.2,15313,137467,35978,383.88,234.78,338.52,39.99,60.3,10388.7,1.6516
66119.9,35422,122332,45088.7,221.76,162.54,107.94,21.39,115.2,4384.29,1.65307
43938.3,33383,86257.7,16779,93.24,41.58,36.12,10.23,53.1,1156.99,1.65344
37057.3,26702,90951.5,25294.9,457.8,307.02,273,34.41,78.3,11785.2,1.65454
33979.4,22014,101157,39270.8,220.08,97.86,5.46,76.26,225.9,692.66,1.65454
46827.9,34612,88666.2,18286.8,97.44,115.92,109.2,25.11,79.2,3171.84,1.65785
36486.8,22449,106517,35465.6,110.88,99.12,184.38,1.86,63.9,2931.71,1.65932
68772.9,43161,104425,64176,266.28,288.96,179.76,34.41,216.9,5587.3,1.6619
42611.8,35411,78862.7,35374.9,173.04,183.12,113.4,26.97,152.1,4257.44,1.66227
79300.2,48784,106531,36436.7,324.24,243.18,368.34,81.84,236.7,10483.1,1.6641
37718.1,18944,130484,45255,591.36,514.08,599.76,20.46,95.4,24365.8,1.66447
126374,73325,112950,52853.6,951.72,614.04,795.9,101.37,336.6,30711.3,1.66521
39922.4,30207,86614.2,27917.4,194.88,151.2,168.84,-7.44,75.6,6459.32,1.66668
30767.1,17365,116116,52944.4,798.84,390.6,429.66,31.62,257.4,19023.4,1.66668
67068.4,42593,103195,33612.6,624.12,361.62,478.8,67.89,139.5,18063.4,1.66668
48057.8,32776,96092.1,28991.8,949.2,663.18,711.9,34.41,94.5,28242.1,1.66668
31260.6,20831,98348.4,37082.6,92.4,66.78,50.4,42.78,92.7,182.31,1.67035
67207,48932,90012.2,40894.6,318.36,376.74,383.88,37.2,96.3,14282.7,1.67072
34551.3,26519,85386.1,25468.8,183.12,108.78,47.88,22.32,135,3146.47,1.67146
35765.8,26142,89662.1,22638,263.76,230.58,268.8,24.18,24.3,10317.3,1.67256
38564.4,17206,146888,61567.8,330.96,204.54,185.22,20.46,266.4,1717.49,1.67624
55892.2,44704,81937.9,35342.2,189,84.84,3.36,22.32,142.2,446.63,1.67697
42066.5,30045,91758,29466.4,259.56,346.92,390.18,20.46,158.4,15417.3,1.67734
66194.8,53022,81817.8,22567.4,1812.72,1824.48,2180.22,-10.23,69.3,96961.2,1.67844
48335.7,33961,93275.5,33735.2,112.56,107.94,103.74,35.34,124.2,2544.08,1.68212
26058.2,21513,79382.2,13886.9,442.68,177.66,256.2,15.81,79.2,6997.4,1.68469
123883,69635,116591,86761.1,1326.36,1134.84,1287.3,131.13,286.2,49766.5,1.68506
61294.1,44081,91127,29148,391.44,212.1,227.64,30.69,21.6,8726.69,1.6858
57318.8,38182,98382.6,31516.8,140.28,156.66,78.12,50.22,85.5,5010.87,1.6858
96327,66936,94312.3,67799.8,361.2,289.38,305.76,26.97,189,8955.02,1.68653
65972.9,38006,113761,28970.8,163.8,152.88,146.58,3.72,128.7,5604.41,1.6869
50895.6,39282,84911.5,15644.2,1190.28,758.1,980.28,30.69,90.9,43307.2,1.68727
75794.6,46658,106461,42152.9,2223.48,1542.66,1762.32,38.13,89.1,72247.9,1.68837
43382.5,31746,89558.2,20208.7,178.92,55.44,67.62,2.79,43.2,4186.64,1.68874
41881.7,35621,77054.5,36545.9,88.2,70.98,68.88,28.83,80.1,2798.37,1.68874
98427.7,63487,101604,42703.9,192.36,199.5,154.98,47.43,200.7,6933.68,1.68911
100164,52097,126003,44364.6,728.28,417.48,571.62,71.61,171,19163.2,1.69021
64276.8,42053,100170,43790.9,190.68,229.32,320.04,26.04,161.1,8555.59,1.69168
52339.7,35221,97388.9,26901.8,341.88,260.4,189.42,34.41,102.6,8886.58,1.70381
50962.8,40654,82154.2,29537.8,230.16,127.68,295.26,13.02,212.4,3174.79,1.70896
104108,61740,110508,62643,301.56,289.8,262.08,63.24,200.7,8686.57,1.7097
28764.4,26989,69847.1,31567.2,294,138.6,54.18,39.06,244.8,1644.92,1.7119
112244,62514,117670,42689.6,365.4,326.34,270.9,37.2,171,12142.2,1.71668
61033.7,39603,101000,29686.4,840,704.76,765.24,52.08,208.8,36311.5,1.71852
30893.8,17809,113687,14683.2,181.44,178.08,141.12,-13.02,52.2,9334.98,1.7222
65007.6,41723,102110,40971,417.48,316.68,306.18,23.25,202.5,12584.7,1.72771
63687.4,34520,120910,43246.6,325.08,136.08,129.78,9.3,133.2,5971.39,1.73359
36671.6,31182,77073.6,24280.2,136.92,135.24,81.9,12.09,73.8,5769.61,1.7358
70262.5,42477,108405,44393.2,208.32,141.54,57.12,18.6,230.4,1266.73,1.74058
81938.5,58449,91873.6,66935.4,302.4,225.96,191.94,46.5,179.1,5007.92,1.74168
31323.6,18336,111956,45253.3,243.6,212.52,206.22,17.67,205.2,3767.74,1.74279
42291.9,27259,101678,20730.4,210.84,194.46,103.74,15.81,111.6,4663.36,1.74352
62845.3,40754,101061,31794,1541.4,942.48,1151.64,26.97,162.9,51943.6,1.74389
30503.2,19894,100485,38683.7,107.52,377.58,405.3,3.72,68.4,14281.5,1.74536
49438.9,29954,108167,50078.3,102.48,162.54,89.04,8.37,84.6,5060.43,1.74573
62806.1,42159,97631.8,30015.7,181.44,278.88,323.82,31.62,131.4,9722.02,1.74683
52376.8,40836,84057.4,15654.2,353.64,140.28,170.52,33.48,49.5,7779.74,1.7472
29173.2,20283,94260.9,34976.8,105,76.44,-1.68,9.3,106.2,1121,1.74867
47121.2,26668,115799,37959.6,169.68,336.42,306.6,31.62,91.8,10669.6,1.74904
96070.1,57886,108766,41795.9,158.76,220.92,259.98,61.38,95.4,7333.7,1.74977
47847.1,33199,94451.9,49340.8,168.84,226.8,141.12,27.9,180.9,2706.33,1.75014
47509,37947,82050,34435.8,347.76,135.24,286.86,30.69,273.6,933.97,1.75051
42416.5,29291,94903.1,27148,900.48,708.96,761.04,26.04,122.4,27538.2,1.75051
52111.5,37106,92038.5,21850.1,1080.24,622.86,589.68,18.6,63,30895.3,1.75161
28709.1,22983,81864,16219.6,115.92,119.7,183.96,-20.46,81,3650.33,1.75198
106300,67290,103529,73352.2,269.64,301.56,118.02,49.29,180.9,6574.96,1.75308
59006.5,35235,109750,33579.8,78.96,216.3,260.82,56.73,308.7,7314.82,1.75308
122930,80486,100097,54019.6,1001.28,647.64,614.46,75.33,170.1,28312.3,1.75345
48112.4,31296,100751,37727.8,218.4,248.64,288.96,8.37,150.3,7044.01,1.75418
80851.4,59222,89471.4,34228.3,140.28,110.88,38.64,-3.72,160.2,2173.56,1.75492
29080.8,21995,86648.8,16552.2,4599.84,2172.24,2827.86,23.25,47.7,96564.1,1.75529
75975.9,51430,96814.2,28944.7,901.32,582.12,793.38,4.65,75.6,32248.2,1.75602
43054.9,22748,124039,37655.5,253.68,245.7,216.72,42.78,224.1,6746.06,1.75713
90433,64495,91892.7,21608.2,132.72,159.18,165.48,51.15,108.9,6278.19,1.7586
114087,69402,107732,76436.6,1281,695.52,643.44,57.66,234.9,27809.1,1.7586
53889.5,33802,104482,42200.8,116.76,95.34,99.54,39.06,169.2,1106.84,1.7586
37489.9,26379,93139.9,15183,194.88,207.48,174.3,24.18,89.1,5409.12,1.75933
54724.6,37643,95274.9,41866.4,793.8,498.54,502.74,26.97,105.3,23756.3,1.7608
49604.1,42494,76501.5,28825.4,194.88,97.86,110.04,33.48,183.6,1715.72,1.76301
98172.9,59166,108743,43810.2,325.08,232.68,287.7,53.94,159.3,9094.26,1.77367
28884.1,24594,76967.9,31164,146.16,78.12,15.54,-7.44,143.1,419.49,1.79169
40814.9,26560,100710,23995.4,257.88,158.34,140.7,17.67,81.9,9031.13,1.7961
79995.3,46939,111689,32610.5,221.76,169.26,170.52,111.6,93.6,6502.39,1.79683
53086.6,31178,111588,26448.2,184.8,152.46,74.76,-0.93,115.2,6152.52,1.80198
52598,30740,112136,40019.3,224.28,191.94,207.06,-11.16,99,10229.4,1.80235
37109.1,26069,93290.2,21773.6,93.24,39.9,-22.26,-8.37,171,306.21,1.80235
73712.1,65734,73490.1,51943.9,95.76,97.86,34.02,-1.86,84.6,783.52,1.80235
67618.6,42393,104533,25111.8,1022.28,445.62,479.64,9.3,88.2,21702,1.80272
52462.9,41023,83811.7,13912.9,462,210,346.92,12.09,36,12652,1.80382
43579.2,23653,120746,33596.6,87.36,106.26,37.38,60.45,170.1,1814.84,1.81081
29934.8,21488,91297.8,43460.8,116.76,89.88,16.38,-5.58,85.5,1108.02,1.81264
51394,38654,87136.1,50559.6,347.76,136.5,56.7,55.8,278.1,682.63,1.81301
108521,58249,122097,70980.8,1018.92,732.06,985.32,95.79,209.7,34857.2,1.8189
47914.3,34352,91409.9,20648.9,351.96,251.16,249.48,16.74,9.9,9639.42,1.8189
38649.8,27066,93584.3,27188.3,466.2,506.52,375.06,-0.93,91.8,18461.1,1.81926
28954.8,17274,109852,44273.9,168.84,101.64,69.72,35.34,133.2,383.5,1.82037
39178.3,33174,77397.6,16202.8,33.6,85.26,157.92,-3.72,50.4,2096.86,1.82257
64520.4,44043,96006.4,25075.7,424.2,405.72,296.1,26.04,105.3,15881.6,1.82294
32279.8,25296,83629.4,21247.8,118.44,57.12,49.56,-7.44,110.7,1234.28,1.82368
36133.3,29768,79549.6,37840.3,68.88,123.9,4.2,13.02,76.5,708.59,1.82551
45578.4,30145,99088.6,25419.2,120.96,95.76,91.14,7.44,85.5,1244.31,1.82588
28469,25372,73535.6,18169.2,53.76,43.26,40.74,23.25,35.1,2536.41,1.82772
37901.5,31437,79012.4,14720.2,110.04,91.98,60.06,-1.86,70.2,3759.48,1.83066
67641,39681,111714,46945.1,642.6,435.54,273.84,88.35,187.2,17451.6,1.83213
38081.4,32764,76172.1,17986.9,172.2,61.74,72.24,-4.65,254.7,283.2,1.84059
59817.8,40687,96350.7,24801,287.28,148.68,114.66,59.52,149.4,4886.38,1.84279
46840.5,37358,82170.9,26961.5,115.08,54.6,63.84,60.45,128.7,289.69,1.845
73557.4,46444,103795,33379.9,1160.88,739.62,876.54,57.66,91.8,38279.2,1.84757
40965.4,29964,89597.8,42703.9,66.36,85.26,113.4,12.09,85.5,1037.81,1.84941
55897.8,46345,79044.5,20071,115.08,194.46,112.98,49.29,88.2,9465.96,1.84941
40561.5,31910,83304.2,26667.5,99.96,73.5,130.2,6.51,95.4,1884.46,1.85162
106688,60213,116119,49760.8,241.92,318.36,290.64,93.93,288,9918.49,1.85162
31016.3,24654,82448.5,21189,73.08,28.98,-24.78,0,55.8,282.61,1.85162
60258.1,35603,110920,29237,181.44,166.32,131.46,52.08,180.9,6734.85,1.85199
95939.9,52889,118881,52049.8,4336.08,1181.46,1325.94,83.7,274.5,51684,1.85235
54800.2,43968,81681.8,29119.4,819,433.44,614.88,0.93,82.8,28047.4,1.85272
58950.5,35838,107801,37868.9,102.48,119.28,78.12,61.38,172.8,3637.35,1.85272
42819,28111,99825.2,35603.4,162.12,123.06,81.48,-10.23,109.8,2418.41,1.85382
31082.8,16383,124339,27864.5,128.52,69.3,35.7,29.76,135.9,309.16,1.85456
40352.9,30455,86835.3,41140.7,109.2,107.52,113.82,25.11,152.1,2106.89,1.86044
100291,57888,113541,50802.4,3941.28,1131.48,1375.5,48.36,216.9,55830.5,1.86118
36850.1,28040,86127.2,20151.6,210,215.46,356.58,33.48,77.4,10205.8,1.86155
30366,17869,111370,41128.9,208.32,233.52,199.5,21.39,125.1,6985.01,1.86706
50843.8,40177,82935.5,18042.4,229.32,221.34,113.82,27.9,92.7,9241.76,1.8689
48546.4,34313,92721,22633.8,174.72,69.72,168.42,20.46,87.3,2879.79,1.87074
80902.5,56538,93778.1,21727.4,525.84,351.54,546.42,18.6,105.3,17451.6,1.87111
32376.4,25225,84115.8,25987.1,98.28,76.44,106.68,0,64.8,717.44,1.87258
41520.5,32448,83860,42231,145.32,118.44,90.72,37.2,136.8,2540.54,1.87331
72928.1,49577,96403.9,27125.3,1754.76,951.3,1104.6,61.38,311.4,48441.4,1.87662
81204.9,48589,109528,60327.1,402.36,323.82,338.94,26.04,248.4,13027.8,1.87772
71064,47463,98123.8,44864.4,5633.88,1816.92,2134.44,46.5,106.2,98755.4,1.87993
39296.6,27273,94428.2,22441.4,154.56,128.52,152.04,20.46,43.2,6692.96,1.87993
39256.7,24455,105202,17785.3,139.44,77.7,140.28,26.04,111.6,2586.56,1.8803
47531.4,37837,82327.3,24793.4,112.56,80.22,65.52,24.18,67.5,1161.12,1.88067
51909.2,37672,90303.7,27385.7,200.76,79.8,98.28,53.01,128.7,3455.63,1.88177
75813.5,43075,115346,53940.6,288.96,236.88,164.64,26.97,223.2,4082.8,1.88361
44340.8,35467,81933,51338.3,237.72,188.58,52.92,24.18,164.7,4426.77,1.88692
26245.1,19612,87701.4,24344,103.32,105.42,15.96,0.93,54.9,2558.24,1.89059
109248,70218,101964,48671.3,1828.68,763.14,720.3,106.02,188.1,37309.8,1.89206
40199.6,35039,75188.2,27527.6,263.76,86.1,176.82,-7.44,213.3,956.98,1.89243
60348.4,40654,97284.2,44969.4,151.2,198.66,154.98,17.67,125.1,5399.09,1.89317
42735.7,31537,88807.6,32676,201.6,224.7,112.56,7.44,95.4,5944.84,1.895
35127.4,29166,78931.3,30061.1,99.96,69.3,12.6,20.46,93.6,655.49,1.89537
54859.7,30735,116977,78406.4,677.88,724.5,826.56,71.61,201.6,25652,1.89721
70142.1,40060,114749,34340.9,267.96,279.3,247.8,-7.44,154.8,12195.9,1.89721
123098,72057,111958,54443.8,426.72,265.86,343.98,40.92,255.6,10440,1.89758
28830.9,26580,71085.9,13952.4,41.16,53.34,33.6,3.72,26.1,2235.51,1.89795
108849,61861,115316,33036.4,822.36,561.54,652.68,81.84,290.7,26947.1,1.89978
33983.6,23442,95006.8,42105,174.72,88.62,26.46,-2.79,144.9,1449.63,1.89978
132399,69132,125512,62069.3,20617,2735.46,2968.56,121.83,325.8,118435,1.90052
41255.2,34234,78977.1,24733,105.84,84.42,66.36,13.95,69.3,2329.91,1.90125
117863,62298,123989,53235,3030.72,1085.28,1195.32,116.25,394.2,48434.3,1.90199
104691,60731,112974,45181.1,676.2,516.18,541.8,97.65,324.9,23834.2,1.90236
38017,24200,102954,46984.6,466.2,280.98,262.92,78.12,125.1,9557.41,1.90273
57006.6,38629,96714.5,43137.4,369.6,178.08,238.56,2.79,145.8,7341.37,1.90309
105113,55643,123802,43327.2,2523.36,1314.6,1408.68,37.2,80.1,60424.3,1.90346
72811.9,39349,121269,51798.6,1222.2,882.42,999.18,34.41,162,34024.1,1.9042
66628.8,38844,112413,70980,656.88,375.06,378,69.75,172.8,12883.8,1.90493
68469.8,47603,94263.7,48467.2,11004,4014.78,4459.98,46.5,252.9,193078,1.91045
114848,64839,116082,68876.6,849.24,581.7,533.82,131.13,354.6,19452.9,1.91081
66965.5,43862,100056,55382.9,233.52,222.6,320.46,18.6,205.2,8513.11,1.91155
61461.4,51581,78089.5,15535.8,185.64,129.36,84.42,13.95,36.9,5965.49,1.92001
70965.3,56174,82792.4,25769.5,189.84,149.1,103.32,0,69.3,6824.53,1.92074
28328.3,25687,72274.8,31768.8,182.28,67.2,144.06,-0.93,141.3,509.17,1.92773
49571.2,33060,98266.7,35309.4,1707.72,775.74,789.6,21.39,144.9,40577.2,1.92883
95414.2,67430,92734.2,31002.7,276.36,234.36,233.94,4.65,48.6,8680.67,1.9314
26525.1,14279,121742,24910.2,169.68,181.44,128.94,-4.65,59.4,8283.01,1.93361
73919.3,42309,114500,36003.2,2268.84,560.7,656.88,68.82,214.2,24839.6,1.93582
60921.7,47941,83280.8,20415.4,141.12,119.7,147.84,48.36,119.7,3344.71,1.93655
41148.1,26853,100424,19068,477.12,267.54,406.14,48.36,115.2,12721,1.93655
116047,59541,127731,71777.2,2363.76,1508.64,1588.02,52.08,213.3,72390,1.93765
48570.2,40183,79215,27204.2,343.56,262.92,246.54,56.73,247.5,8466.5,1.93876
138694,74243,122428,64894.2,2277.24,1254.96,1512,76.26,267.3,54977.4,1.93949
33049.1,26834,80715,22367.5,40.32,54.6,6.72,-11.16,56.7,8.26,1.94133
87080.7,53566,106540,41423.8,530.88,470.82,415.8,3.72,214.2,20373.9,1.94207
46634,30935,98794.4,42306.6,278.88,81.06,229.74,13.02,219.6,1566.45,1.94354
54136.6,36295,97751.6,24903.5,329.28,173.88,247.38,51.15,65.7,7957.92,1.94427
38885.7,30969,82289.2,31710,93.24,162.12,199.08,-10.23,90.9,6146.03,1.95199
130318,69528,122836,112025,1115.52,1048.32,1039.08,117.18,396,35289.1,1.95494
88695.6,50221,115744,82566.1,1409.52,998.34,1065.54,29.76,192.6,37942.3,1.95788
27287.4,24034,74407.4,13923.8,26.88,12.6,23.1,9.3,39.6,56.05,1.95935
62263.6,38214,106780,22638.8,148.68,124.74,69.72,-7.44,102.6,2814.89,1.95972
30046.8,19296,102050,46780.4,316.68,97.02,100.38,28.83,251.1,703.87,1.95972
46199.3,37393,80970.2,25029.5,225.96,200.34,144.9,23.25,85.5,7541.97,1.96633
44191,28104,103049,22709.4,222.6,231.42,212.1,57.66,115.2,8324.31,1.9667
81223.8,55616,95711.4,57696.2,278.04,204.96,147,44.64,106.2,7337.83,1.96744
29682.1,22232,87497.6,33584,262.08,127.68,60.48,29.76,213.3,1034.86,1.9678
35615.3,24287,96104.3,51392.9,152.04,121.38,102.06,5.58,168.3,2418.41,1.9678
50691.2,36434,91181.3,47852.3,280.56,114.24,55.02,44.64,286.2,719.21,1.96817
37195.9,26658,91442.4,29177.4,899.64,353.64,341.46,9.3,72.9,14290.4,1.97001
31689.7,22715,91429.3,20867.3,278.88,138.18,133.98,16.74,90.9,4259.21,1.97038
114698,66108,113705,111656,1554,1162.56,1204.98,49.29,227.7,47468.4,1.97148
36365,22636,105284,30932.2,105,53.34,26.46,8.37,90.9,473.77,1.97185
57685.6,26646,141878,41829.5,17212.4,2256.24,2911.44,76.26,283.5,101491,1.97295
58622.2,42747,89874.5,30307.2,406.56,220.92,221.34,21.39,157.5,7657.61,1.97663
91974.4,53414,112847,45201.2,5878.32,2088.24,2442.3,69.75,256.5,111424,1.97883
94824.8,61130,101659,41054.2,4030.32,1096.2,1174.74,53.01,207,59354.6,1.98839
55579.3,36100,100899,55204,276.36,197.82,117.6,40.92,186.3,2769.46,1.99134
67641.7,39159,113204,42924,913.08,1265.46,1670.34,56.73,172.8,51863.9,1.99464
57199.8,41487,90357.1,52932.6,320.04,341.46,383.04,26.97,71.1,13624.9,1.99722
131414,70089,122878,104054,575.4,685.44,595.98,138.57,418.5,21019.3,1.99869
53992.4,35378,100018,26992.6,1743,977.34,1088.64,54.87,91.8,48866.7,2.00126
78211,46621,109943,33215.3,1134,381.78,417.9,29.76,47.7,18434.5,2.00126
28789.6,25956,72690.5,15762.6,126,52.08,61.32,11.16,121.5,406.51,2.0031
60018.7,47980,81979.7,13387.1,186.48,118.44,48.72,27.9,104.4,4519.99,2.00568
89614.7,65556,89587.4,35974.7,168,144.9,113.4,46.5,86.4,4254.49,2.00604
63363.3,43904,94583.1,29110.2,28.56,173.88,48.72,61.38,79.2,3493.39,2.00825
28438.9,17305,107701,44002.6,197.4,113.82,118.02,39.99,189,1768.23,2.00862
73455.9,44398,108428,32254.3,982.8,600.6,522.06,77.19,205.2,24233.7,2.00935
76004.6,36448,136661,33254.8,245.28,283.5,328.86,5.58,81.9,13204.2,2.01082
59011.4,32386,119415,50044.7,415.8,317.52,353.64,13.02,92.7,11283.2,2.01413
36674.4,32067,74952.2,15682.8,999.6,462.42,598.92,-12.09,0,25007.7,2.0145
50189.3,33945,96898.1,41716.1,221.76,84.42,102.9,2.79,194.4,832.49,2.01487
80757.6,43840,120724,42865.2,888.72,1124.34,990.78,26.97,149.4,49111,2.01523
28663.6,18279,102768,19483,103.32,142.8,139.44,33.48,139.5,4305.23,2.0156
51327.5,39749,84626,38263.7,88.2,74.76,23.94,-4.65,96.3,836.62,2.01671
62182.4,40924,99579.4,29295.8,2090.76,896.7,988.68,21.39,80.1,38322.3,2.01854
34148.8,19764,113235,35652.1,178.92,89.46,97.44,30.69,164.7,1942.87,2.01854
70203.7,47496,96868.6,59251.9,283.92,499.38,571.2,59.52,162.9,18472.3,2.01854
71760.5,42539,110555,33125.4,173.04,107.1,54.6,60.45,130.5,4496.98,2.01965
107049,59054,118799,61887.8,443.52,194.88,182.7,54.87,198.9,5863.42,2.02001
83627.6,46992,116629,53967.5,560.28,339.78,428.4,106.95,211.5,13218.9,2.02075
101737,62063,107430,50103.5,354.48,207.06,111.3,85.56,251.1,3695.17,2.02553
70042,43856,104667,24790.1,138.6,118.02,46.62,1.86,67.5,3368.9,2.0259
75352.9,52114,94760.1,31089.2,1296.12,792.12,835.38,17.67,176.4,37087.4,2.02663
69920.9,51860,88359.8,27759.5,492.24,278.04,140.28,35.34,101.7,8659.43,2.02847
36661.1,30571,78591.5,13734.8,184.8,94.5,51.66,-10.23,90.9,3722.9,2.02957
34384.7,24604,91588.2,66020.6,383.04,198.24,202.86,4.65,170.1,2302.77,2.02957
111996,69880,105034,49848.1,337.68,267.54,325.08,58.59,224.1,8393.34,2.03068
133401,68271,128057,67735.1,12348,3826.62,4572.96,177.63,638.1,179029,2.03068
91191.1,57176,104525,43683.4,73.08,184.8,128.94,68.82,139.5,6713.02,2.03104
28307.3,23347,79459.8,30597,76.44,98.28,31.08,0,58.5,1353.46,2.03141
30044,25591,76939.7,33645.4,492.24,165.06,408.66,13.02,553.5,2862.09,2.03141
86137.8,64571,87425.1,41579.2,258.72,149.1,93.66,-6.51,168.3,3369.49,2.03178
64239.7,40455,104067,68946.4,703.92,622.86,686.7,40.92,293.4,22651.9,2.03215
35616.7,28810,81019.6,27838.4,719.04,506.52,378.84,41.85,129.6,18170.8,2.03252
78889.3,44536,116088,40367,1984.08,698.88,804.72,107.88,381.6,28063.3,2.03325
54441.8,27613,129211,56635.3,199.92,158.34,142.8,26.97,252,5997.35,2.03509
37162.3,30239,80540.6,16122.1,99.96,37.38,79.8,-13.95,96.3,292.64,2.0384
26683.3,20492,85336.6,18605.2,115.08,76.44,107.52,-1.86,70.2,3522.89,2.06156
100959,67390,98181.4,57760.1,1480.08,1294.86,1583.82,36.27,270,66200.9,2.06193
45658.2,37399,80009,29864.5,310.8,93.24,285.18,17.67,337.5,485.57,2.06266
79506,54732,95200.4,26418,315,235.62,258.3,14.88,84.6,12650.2,2.0645
109147,59984,119249,50174.9,1495.2,1174.32,1179.36,62.31,252,57585.8,2.06487
27288.1,13188,135605,28476.8,141.96,90.72,76.02,15.81,164.7,2108.66,2.06561
34379.8,18230,123594,40757.6,335.16,294.84,244.86,15.81,88.2,11587,2.06561
38992.8,24291,105201,24299.5,156.24,99.12,84.84,33.48,138.6,2155.27,2.06597
72356.9,46561,101844,29512.6,301.56,186.06,145.74,21.39,181.8,6809.19,2.06928
70838.6,43827,105927,53230,1174.32,980.7,1103.34,87.42,242.1,42432.8,2.07002
82572,51415,105250,60713.5,362.04,155.4,76.02,43.71,305.1,1355.82,2.07002
82934.6,54628,99494.8,27626.8,189.84,268.8,175.14,39.99,27,8978.03,2.07039
33119.8,25739,84328.8,28927.9,54.6,48.3,15.96,-27.9,45,970.55,2.07075
102187,54536,122798,85061.8,482.16,614.46,509.04,49.29,219.6,23159.3,2.07186
29150.8,24336,78502.1,18516.1,47.88,132.72,49.56,-13.95,97.2,3608.44,2.07222
66494.4,32904,132439,47157.6,298.2,294.84,227.64,26.04,155.7,8351.45,2.07259
95013.8,55485,112225,44769.5,652.68,518.7,679.98,82.77,186.3,27207.8,2.07296
101657,62479,106631,47524.7,418.32,449.4,326.34,107.88,302.4,16253.3,2.07333
76469.4,50905,98448.1,39831.1,216.72,256.62,263.76,22.32,140.4,8723.74,2.07333
58318.4,45329,84315.9,37327.1,228.48,144.48,49.98,26.97,174.6,915.09,2.07443
110182,69650,103674,48947.6,187.32,155.4,125.58,82.77,169.2,5840.41,2.07517
35103.6,26075,88228.2,20422.1,63,69.3,38.22,22.32,100.8,35.99,2.07627
47921.3,34448,91168.4,32991,367.92,337.68,409.08,27.9,200.7,13993,2.07627
88750.2,42938,135459,43132.3,207.48,288.96,298.62,100.44,317.7,9783.38,2.077
43033.2,31397,89824.6,17680.3,180.6,252.42,238.56,39.06,83.7,11149.2,2.07995
101168,50632,130947,57052.8,7277.76,2155.02,2695.56,82.77,291.6,106299,2.08178
30305.8,26255,75647.3,20798.4,99.12,87.78,82.32,4.65,90,1930.48,2.08399
37987.6,30380,81947.2,33655.4,144.48,94.08,-0.42,21.39,189.9,1556.42,2.08473
62564.6,45739,89644.1,26480.2,1476.72,978.6,882,25.11,48.6,52413.2,2.0862
98119.7,60307,106627,73453.8,657.72,655.2,669.9,56.73,163.8,26256.2,2.08951
75323.5,55488,88963.4,25589.8,388.92,303.66,378.84,36.27,46.8,14077.4,2.10201
69773.2,46097,99196.4,34629,257.04,283.92,309.96,44.64,193.5,10081.9,2.10237
34246.1,26466,84801.3,45710.3,173.04,164.22,172.2,9.3,129.6,4032.65,2.10274
40408.9,24065,110045,40204.9,214.2,155.4,220.92,39.06,157.5,3674.52,2.10384
61034.4,36100,110802,35758.8,95.76,149.1,153.72,79.05,117.9,4190.77,2.10384
48190.8,35578,88769.2,20182.7,520.8,513.66,604.38,-26.97,100.8,25229,2.10421
34986,26320,87114.1,41606,125.16,91.14,18.48,2.79,140.4,962.88,2.10642
70764.4,49933,92876.8,25173.1,170.52,258.3,177.24,2.79,38.7,9983.39,2.10642
32386.2,25728,82496.2,31624.3,142.8,75.18,12.18,20.46,189.9,621.27,2.10862
44584.4,38344,76201.8,33916.7,57.12,81.06,106.26,10.23,72,1039.58,2.1101
33609.1,25026,88012.7,19804.7,681.24,244.02,341.04,57.66,81.9,11846.6,2.1101
37941.4,29143,85321.6,31285.8,281.4,135.24,337.26,18.6,264.6,583.51,2.12443
29840.3,22741,85995.1,27423.5,63.84,33.6,84.42,-8.37,58.5,380.55,2.12627
40182.1,29561,89082.7,23483.9,31.92,90.3,67.62,18.6,50.4,2886.28,2.13032
29507.8,26472,73051.6,15449.3,73.92,42.84,111.72,10.23,65.7,365.21,2.13069
33546.8,26913,81690,29035.4,258.72,99.12,91.56,60.45,205.2,453.12,2.13216
48227.9,34156,92536.1,35679.8,113.4,121.8,36.54,-13.95,120.6,2285.07,2.14024
62512.1,34897,117397,35423.6,554.4,470.4,572.04,45.57,171,19117.2,2.14172
115993,65700,115703,47229.8,350.28,326.76,359.1,63.24,245.7,11440.7,2.1476
68930.4,45729,98786.8,41112.1,1567.44,762.3,844.2,42.78,142.2,35828.9,2.14833
61070.8,38550,103822,21858.5,572.88,473.34,677.88,24.18,96.3,24860.8,2.14907
55357.4,34609,104825,34787.8,132.72,113.4,158.34,22.32,73.8,3928.81,2.14944
78299.2,57301,89551.9,26983.3,840,637.14,646.38,14.88,207,27655.7,2.15238
