"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
40255.6,30773,85730.7,30038.4,15935.6,2203.32,2257.08,56.73,127.8,93630.6,5.71263
56395.5,36187,102134,19462,14424.5,1500.66,1817.76,28.83,118.8,63593.7,5.71263
83350.4,51259,106566,40302.4,22487.6,2490.6,3027.78,81.84,317.7,109339,5.71469
62920.2,44819,92004.2,17020.1,8873.76,1156.26,1425.9,30.69,168.3,49929.9,5.71469
93302.3,46570,131300,88152.1,26517.1,2848.02,3813.6,85.56,497.7,149079,5.71469
75109.3,52170,94352.4,28502.9,7381.08,1078.56,1542.66,23.25,76.5,52016.2,5.71469
76573,37712,133069,50827.6,11433.2,1327.62,1792.98,79.05,171.9,70296.1,5.71675
38354.4,21867,114949,39438.8,18623.6,2034.48,2648.1,36.27,125.1,106870,5.71675
47642.7,26647,117173,38535.8,8910.72,1061.76,1379.7,55.8,119.7,52662.8,5.7188
74909.8,42726,114902,41905.1,13816.3,1339.8,1858.92,94.86,148.5,71054.9,5.7188
102542,64771,103753,35227.9,23475.5,2715.3,3356.22,96.72,252,131087,5.71983
51666.3,23001,147211,47941.3,12936.8,1945.02,2081.52,36.27,207.9,76625.1,5.72086
87383.1,57301,99941.3,31561.3,12563,1206.66,1360.8,98.58,178.2,58554.5,5.72394
85999.9,53014,106313,44788,4399.92,920.64,905.52,20.46,168.3,38930,5.72394
78999.2,51854,99843.6,62003.8,840,304.08,213.78,85.56,183.6,7867.06,5.726
64134.7,43596,96411,31376.5,8835.12,932.4,1077.72,66.96,275.4,45476,5.72908
34751.5,20321,112075,33631.1,14289.2,1550.64,1976.1,74.4,123.3,73855.6,5.73114
49462,34892,92902.1,19066.3,8305.08,722.82,774.9,48.36,45,39906.4,5.73217
35520.1,19088,121953,45377.6,16469,2106.3,2520,76.26,158.4,88218.6,5.73422
59511.2,33041,118039,34623.1,37465.7,4089.96,5079.48,83.7,431.1,192950,5.73422
52231.9,29487,116087,27967.8,5264.28,658.56,750.54,78.12,216,31482.4,5.73422
93181.2,50318,121363,112715,33035.5,4203.78,4791.36,68.82,333.9,199279,5.73628
55209,26138,138426,48665.4,13702.1,1566.18,1929.48,67.89,299.7,72221.9,5.73628
51542.4,41339,81711.8,12667.2,1333.08,237.3,260.82,-18.6,79.2,12075.5,5.73628
80159.8,42179,124549,29787.2,18832.8,3177.3,3366.3,24.18,153,156485,5.73731
55593.3,36755,99125.6,16557.2,8464.68,905.52,842.1,5.58,183.6,35784.7,5.73731
64701,48498,87431.3,19400.6,9337.44,1212.12,1411.2,5.58,110.7,59536.9,5.73833
51930.9,33856,100524,36746.6,5392.8,595.56,725.34,31.62,146.7,26813.1,5.73936
40056.8,28799,91154.6,33805,477.96,110.46,57.96,-1.86,55.8,4736.52,5.73936
48320.3,32674,96918.6,15860.9,8826.72,1042.86,1011.36,38.13,66.6,46552.2,5.74142
31948,25040,83616,12841.9,9814.56,1146.18,1549.8,39.06,-16.2,52520.6,5.74347
50051.4,29606,110794,59094,18172.6,2232.3,2668.26,85.56,286.2,98316.4,5.74347
54901,38271,94013.5,40707.2,17183,2262.54,2623.74,54.87,237.6,96159.4,5.7445
60218.2,35754,110378,28682.6,5421.36,601.02,799.68,51.15,94.5,27547.1,5.74861
28296.1,18059,102686,45993.4,212.52,134.4,51.24,1.86,57.6,1581.2,5.74861
30784.6,17093,118031,42701.4,6914.04,933.66,1135.26,12.09,55.8,41394.4,5.75067
107345,76445,92026.5,27617.5,18455.6,2026.08,2764.44,12.09,111.6,112512,5.7517
39150.3,24343,105400,37975.6,10023.7,1190.28,1295.28,6.51,79.2,61778.9,5.75273
27615,20706,87403.5,15671,6174,683.76,824.88,13.02,16.2,30076.4,5.75273
41638.8,28720,95015.3,21095.8,3627.12,429.66,375.06,39.06,34.2,19929,5.75375
80737.3,52028,101699,48778.8,27434.4,3110.1,4134.06,81.84,147.6,132475,5.75478
101022,60575,109295,39014.6,9894.36,920.64,1167.18,65.1,150.3,49216.6,5.75478
96037.2,60550,103945,43736.3,13025,2609.46,2962.26,87.42,260.1,108615,5.75478
56029.4,30251,121383,55479.5,14794.1,1811.46,2069.34,83.7,270.9,80321.4,5.75581
40926.2,25512,105132,30074.5,4421.76,620.76,687.54,64.17,76.5,26516.4,5.75684
55487.6,34207,106307,25298.3,15633.2,1715.7,2074.8,66.03,167.4,69863.7,5.75684
44678.2,23394,125162,63069.7,15415.7,1819.86,1958.88,80.91,193.5,78462.9,5.75684
73953.6,34490,140523,50574.7,22388.5,2820.3,3163.02,103.23,230.4,118507,5.75684
43765.4,31477,91120.8,14343,10272.4,1490.58,1760.64,4.65,105.3,62600.8,5.75889
46419.1,27517,110554,42422.5,8318.52,1098.72,1184.4,34.41,93.6,44398.7,5.75889
42149.1,23582,117135,43670.8,6560.4,914.76,1149.96,44.64,116.1,43538.5,5.75992
54418,36699,97178.1,23314.2,4119.36,501.06,682.08,49.29,110.7,22002.3,5.76095
61558.7,29483,136835,51519.7,6805.68,1724.52,1918.14,70.68,112.5,76199.1,5.76095
45677.8,26302,113814,30397.9,15456,2034.48,2018.1,43.71,93.6,88570.8,5.76198
52852.8,32235,107453,27759.5,21622.4,2675.82,3439.8,74.4,247.5,116021,5.76198
93523.5,59267,103416,35029.7,-32.76,48.3,-17.64,81.84,97.2,184.67,5.76198
71110.9,50440,92393.4,32175.4,4575.48,1000.86,1229.76,56.73,178.2,51833.3,5.76301
34850.9,23678,96460.4,47463.4,3656.52,746.34,837.9,11.16,111.6,32610.5,5.76301
53482.8,28786,121762,50065.7,3786.72,509.46,679.98,60.45,141.3,23765.2,5.76403
65765,38320,112473,51830.5,4812.36,984.48,1056.72,56.73,312.3,41576.7,5.76403
36490.3,29702,80514,21475.4,1057.56,233.94,271.74,-5.58,66.6,10138,5.76403
67016.6,41019,107072,45444,23159.6,2429.7,2906.4,63.24,264.6,119528,5.76506
59543.4,42112,92663.3,17409,12429.5,780.36,923.16,78.12,190.8,59550.5,5.76506
34290.2,22958,97885,23578,2352.84,570.78,625.38,62.31,46.8,30114.2,5.76712
42714,21749,128710,37228,6316.8,806.4,936.18,75.33,199.8,39917.6,5.76712
58072.7,37481,101541,34083.8,1928.64,478.8,597.24,77.19,99,22136.2,5.76815
93888.9,53974,114001,29845.2,35293.4,3362.52,3922.38,108.81,230.4,171797,5.76815
72212,45868,103176,29034.6,22217.2,1779.96,2430.96,54.87,275.4,97197.2,5.76815
42265.3,23864,116070,60891.6,2670.36,589.26,637.14,21.39,83.7,18177.9,5.76918
44051.7,25330,113974,40932.4,18801.7,2498.16,3278.94,49.29,187.2,119733,5.77226
73140.9,54298,88278.8,19563.6,5218.92,618.24,780.78,59.52,109.8,32532.6,5.77329
84164.5,48720,113214,27458.8,23344.4,2959.32,3547.32,56.73,270,139941,5.77431
105190,62395,110485,42096.6,14144.8,1705.2,1905.12,97.65,201.6,84374.7,5.77431
58403.1,37549,101934,34125.8,6043.8,663.6,808.5,35.34,129.6,31696,5.77534
39323.9,21585,119395,37160.8,9917.88,1052.94,1236.48,43.71,206.1,50999,5.77637
41295.8,24710,109525,23541.8,22146.6,2318.82,2998.8,50.22,182.7,110037,5.77637
56658,35433,104793,40493,5022.36,697.62,648.48,61.38,112.5,31413.4,5.7774
53932.2,41576,85013,13247.6,11183.8,1041.6,1405.74,60.45,109.8,56185.7,5.7774
57381.1,40638,92537.2,21903,6523.44,635.88,576.24,53.01,70.2,31778.6,5.7774
46655,30480,100314,52904.9,12757.1,1971.48,2444.4,55.8,153.9,93083.7,5.77843
56603.4,31649,117209,27157.2,5805.24,862.26,1146.6,50.22,253.8,35672,5.78048
73390.8,45475,105767,60346.4,8648.64,1420.44,1734.6,63.24,182.7,65281.7,5.78151
85214.5,54827,101859,52137.1,28649.9,3122.28,3731.28,83.7,189.9,152146,5.78151
94413.2,65010,95177.1,31754.5,25705.7,2912.7,3260.88,47.43,243,149334,5.78151
56721.7,39824,93343.5,22657.3,2871.96,317.52,294.42,53.94,163.8,15893.4,5.78151
57869.7,43207,87776.2,29332.8,577.92,295.26,357,47.43,55.8,13534.6,5.78254
45320.1,33458,88770.9,31807.4,10507.6,1036.14,1353.24,38.13,159.3,54786.2,5.78254
60448.5,38251,103567,26594.4,5239.08,411.18,455.7,31.62,163.8,30474.7,5.7846
60581.5,34006,116752,46523.4,23744.3,2638.86,3053.82,54.87,176.4,120630,5.78562
59471.3,40265,96796.5,34863.4,9360.12,1198.68,1206.66,55.8,155.7,55296.6,5.78665
81275.6,42337,125811,103574,18249,2766.12,3298.26,93.93,378,111967,5.78768
53320.4,28473,122727,39192.7,16742,1865.64,1842.54,10.23,127.8,87133.6,5.78973
76416.9,43595,114877,32629.8,1840.44,355.32,406.98,17.67,86.4,14130.5,5.78973
57608.6,38355,98434,30345.8,13443.4,1693.02,1824.9,48.36,153,83456.1,5.79076
47826.8,30466,102881,33542,6427.68,750.12,876.54,42.78,117,32739.1,5.79076
49038.5,26301,122193,40685.4,19740.8,2784.6,2937.48,50.22,243.9,118407,5.79282
29260.7,22062,86920,16335.5,2706.48,343.56,493.5,19.53,61.2,20265.9,5.79282
56823.2,32983,112906,39753,10862,1452.78,1892.94,70.68,184.5,63525.9,5.79282
38880.8,24659,103333,47934.6,6529.32,1234.38,1265.46,-13.02,57.6,60117.5,5.79282
33463.5,20893,104966,52693.2,70.56,179.34,258.72,14.88,186.3,3797.83,5.7959
79087.4,49263,105212,29759.5,9072,1162.14,1486.38,70.68,294.3,52959.6,5.79693
80180.1,48596,108130,36298.9,14106.1,1842.12,2142.84,85.56,196.2,87184.3,5.79796
84389.2,64655,85539.1,20926.1,10045.6,1157.94,1557.36,65.1,87.3,58654.3,5.79796
69822.2,41328,110721,28690.2,30886,3365.88,4358.76,63.24,288.9,150570,5.79899
72724.4,42081,113259,49729.7,29866.2,2186.52,2322.18,105.09,391.5,142218,5.79899
61163.2,37299,107466,34764.2,12429.5,1504.44,1784.58,56.73,86.4,75007.3,5.80001
29077.3,24609,77435.5,14183.4,2039.52,376.74,346.5,-13.95,54,16918.8,5.80207
37231.6,26445,92267.3,32230,13102.3,1593.48,1739.64,60.45,144,76488.2,5.8031
35855.4,19168,122591,52785.6,5484.36,679.98,717.78,70.68,131.4,30151.4,5.80413
31251.5,17212,118992,32458.4,4422.6,997.08,1164.24,29.76,97.2,51154.2,5.80413
86980.6,43267,131748,44275.6,24114.7,2667,3613.26,81.84,197.1,136707,5.80413
50868.3,27538,121058,58023.8,3602.76,572.46,627.9,55.8,136.8,29469.3,5.80413
64716.4,47721,88876,90750.2,50.4,232.68,150.36,63.24,119.7,2666.8,5.80516
62633.9,40763,100699,27284.9,13671.8,1403.64,1585.5,4.65,186.3,60296.8,5.80516
96020.4,49999,125858,55970.9,42503.2,4418.4,5508.3,95.79,385.2,213833,5.80618
65328.2,36865,116136,46948.4,8673.84,1320.9,1646.4,38.13,108,61869.8,5.80618
33700.8,23512,93935.7,24587.6,12171.6,1634.64,2053.8,28.83,90,71222.4,5.80721
56778.4,39016,95371.9,12547.9,11001.5,1294.44,1505.7,39.06,49.5,59636,5.80927
77749.7,36878,138169,62183.5,10515.1,1516.62,1722.42,121.83,320.4,66061.1,5.8103
46923.8,29107,105652,16884.8,6121.92,811.02,1181.04,27.9,107.1,44459.4,5.81132
90356.7,46900,126260,55636.6,26644.8,3060.54,3378.9,73.47,234,138632,5.81235
48694.1,32893,97018.1,26973.2,2877.84,550.62,492.66,54.87,152.1,20330.2,5.81338
50332.8,35233,93622.8,20888.3,5454.12,975.24,1198.26,55.8,85.5,38304.6,5.81338
66406.9,37290,116708,50064.8,17151.1,2048.34,2353.26,66.96,171.9,108407,5.81338
79406.6,50155,103758,49521.4,21637.6,2857.68,3367.14,56.73,204.3,121703,5.81441
31271.8,21685,94509,38289.7,5832.96,917.28,1094.52,64.17,113.4,46584.6,5.81441
121771,73589,108445,49813.7,28352.5,3297,3950.1,141.36,459.9,161058,5.81955
42473.9,34537,80596.7,15782.8,11332.4,1331.4,1767.78,-16.74,73.8,71006.5,5.82469
71708,42900,109544,64517.9,6048.84,970.2,1155.84,49.29,234,44546.8,5.82469
88478.6,55222,105004,31350.5,16354,2061.36,2254.98,53.01,133.2,100136,5.82572
101135,56971,116339,54084.2,26827.1,3382.26,4278.96,71.61,210.6,161784,5.82777
87724.7,55511,103567,50603.3,1602.72,460.32,443.52,19.53,68.4,16876.9,5.8288
45813.6,30738,97678.4,23310,9154.32,1479.24,1788.36,38.13,117,67217.5,5.8288
66279.5,43534,99777,79868.9,2023.56,1553.16,1714.44,26.04,149.4,60109.8,5.8288
88750.2,53719,108273,47613.7,20778.2,2982.42,3466.68,90.21,274.5,121477,5.82983
68917.8,46303,97544.4,50253.8,6794.76,1082.76,1250.34,68.82,137.7,52750.1,5.82983
77648.9,45844,111002,34745.8,13012.4,1542.66,1796.76,106.95,135.9,72761.2,5.83188
33187,21410,101585,25168.9,16501,1782.06,2356.2,-7.44,117,90015.7,5.83291
30921.1,18067,112163,25509.1,11386.2,1458.66,1619.52,-5.58,108,66631.6,5.83291
70275.8,40062,114962,19635.8,10413.5,1236.06,1562.82,30.69,54,59996.5,5.83394
67946.9,46095,96604.1,29085,11044.3,1217.58,1307.88,20.46,144.9,50886.3,5.83497
66754.8,41686,104948,37607.6,8574.72,1164.66,1524.6,44.64,243,47054.3,5.836
112004,57191,128346,60885.7,6744.36,1088.22,1278.48,60.45,231.3,39532.9,5.83702
68854.1,43755,103129,41957.2,17331.7,2038.26,2401.98,43.71,198,88288.2,5.83805
49748.3,33725,96673.2,25289,7077.84,1408.26,1576.68,28.83,85.5,70138.6,5.84216
67108.3,44526,98774,35397.6,11490.4,1555.26,1829.1,55.8,145.8,71036,5.84319
43374.8,26996,105297,39101.2,19414.1,1477.98,1748.88,67.89,213.3,98345.3,5.84525
38789.1,28233,90039.4,19868.5,9240.84,895.44,1062.6,18.6,59.4,51594.9,5.84833
59282.3,41874,92781.3,27604.1,5475.12,604.38,817.74,58.59,93.6,34048.3,5.85142
52402,30111,114052,22241.5,4283.16,491.82,674.52,88.35,85.5,23834.8,5.85142
52843,37318,92800.2,26084.5,9061.08,1113.42,1025.22,72.54,182.7,49877.4,5.85142
68784.8,41600,108363,41999.2,7087.08,94.5,42.42,35.34,154.8,374.06,5.85347
61756.1,44472,91006.6,26413.8,214.2,147.42,76.02,75.33,156.6,3781.31,5.8545
83839.7,47660,115286,43731.2,9478.56,998.34,1047.9,24.18,171,46805.9,5.85656
34468,21578,104685,34145.2,6649.44,979.86,1194.48,39.99,216.9,39966,5.85656
32894.4,25234,85431.1,11951.5,5203.8,745.08,982.38,27.9,52.2,39379,5.85758
73468.5,46203,104210,49847.3,3521.28,461.58,380.1,56.73,148.5,18353.1,5.85861
132737,72277,120357,61119.2,22466.6,3976.98,4580.52,88.35,278.1,173704,5.85861
54542.6,35798,99852,41333,18152.4,2226.84,2646.84,56.73,202.5,116553,5.85861
40422.9,28380,93345.8,18915.1,2700.6,293.16,258.72,48.36,80.1,12941.6,5.86067
27969.2,19358,94689,37199.4,242.76,237.3,197.82,29.76,63,6061.07,5.8617
69259.4,37402,121357,49024.1,15589.6,2106.72,2618.28,65.1,182.7,98294,5.8617
47696.6,31364,99663.4,31941.8,11271.1,1571.64,1800.54,30.69,135.9,68110.8,5.86272
68577.6,38656,116264,89907.7,17439.2,3649.8,4185.3,116.25,267.3,169351,5.86272
27869.1,14534,125666,27380.6,4111.8,551.04,780.78,21.39,114.3,21854.8,5.86375
37317,26557,92089,32475.2,7455,1134.42,1286.04,26.97,137.7,49954.1,5.86478
90640.9,61086,97243.9,57670.2,3617.88,733.32,783.72,24.18,308.7,33061.8,5.86478
67013.8,39148,112185,45885.8,28236.6,3052.56,3717.84,66.03,235.8,150753,5.86786
50533,34692,95460.9,26290.3,13562.6,1645.56,1926.96,52.08,194.4,66651.1,5.86786
65388.4,47290,90617.3,22834.6,14217.8,1667.82,2062.62,55.8,152.1,73227.8,5.86992
103137,56400,119843,36233.4,30867.5,3298.26,4144.56,100.44,444.6,161664,5.86992
88486.3,56033,103493,40117.6,42198.2,3752.7,3804.78,72.54,267.3,188293,5.87095
55642.3,33579,108597,33430.3,16548.8,2040.36,2464.56,46.5,122.4,97421.4,5.87095
56105,30607,120133,58228,7269.36,1131.06,1018.08,105.09,161.1,46692.6,5.87095
32290.3,28155,75161.7,15678.6,3032.4,334.32,343.14,36.27,100.8,18316.5,5.87198
61715.5,42671,94785.4,67758.6,8636.88,1473.78,1632.54,17.67,211.5,71138.1,5.873
38370.5,25524,98521,33529.4,3806.88,753.48,741.72,42.78,80.1,33447.7,5.873
58482.9,36182,105929,51138.4,10594.9,1544.34,1525.44,11.16,100.8,75076.3,5.87506
52591,34558,99733.9,30100.6,19254.5,2144.1,2496.9,45.57,126.9,109642,5.87506
45262,30180,98286.6,44058.8,397.32,140.7,110.46,71.61,166.5,2574.76,5.87712
65289.7,41466,103189,28377.7,3538.08,550.2,515.76,74.4,76.5,20795.1,5.87712
82485.2,52019,103919,49196.3,14445.5,1466.22,1886.22,66.96,173.7,68485.4,5.87712
72120.3,45601,103649,28724.6,7895.16,1018.5,1438.5,37.2,92.7,53575.5,5.87814
41533.1,23720,114752,47880.8,6001.8,856.8,1055.88,65.1,123.3,39973.1,5.87917
39214,20756,123816,56147.3,25732.6,2966.88,3598.56,43.71,191.7,145511,5.88123
95065.6,55635,111984,20054.2,26863.2,3153.78,3681.72,72.54,171.9,155369,5.88123
32746,21551,99579.7,29728.4,6016.08,694.26,1023.54,16.74,101.7,31140.2,5.88226
107188,63042,111429,47169.4,12455.5,1083.18,1273.02,91.14,282.6,59684.4,5.88328
106529,59872,116607,38655.1,17761,1636.32,1913.94,103.23,257.4,78386.8,5.88328
50822.1,36930,90188.9,22439.8,7654.08,832.86,858.9,36.27,49.5,41528.9,5.88534
40702.9,25003,106687,31443.7,10094.3,1588.86,1895.46,12.09,131.4,66594.5,5.88534
87940.3,49475,116488,54424.4,9974.16,1063.02,1287.3,48.36,317.7,52841.6,5.88637
62006.7,31198,130254,62441.4,13710.5,230.16,76.86,61.38,181.8,4660.41,5.88637
30741.9,22271,90463,24463.3,3689.28,546.42,675.36,16.74,102.6,24867.9,5.88637
53830.7,39311,89742,20569.1,4462.92,612.78,732.9,3.72,56.7,32434.1,5.88637
44977.8,30878,95461.7,32520.6,10360.6,1299.48,1671.6,58.59,140.4,57962.8,5.8874
61817,37352,108461,27011,13349.3,1474.62,2018.94,28.83,131.4,75848,5.88842
72924.6,49235,97068.9,29594,13246,961.38,1202.88,50.22,81.9,75992,5.88945
56386.4,41182,89731.9,38158.7,13439.2,1524.18,1825.74,72.54,177.3,70745.7,5.88945
56698.6,26386,140825,67887.1,10900.7,1768.2,2191.56,60.45,205.2,69323.2,5.89356
112706,70236,105164,45304.6,5616.24,836.22,935.76,97.65,321.3,40124.7,5.89356
47203.1,22983,134600,35828.5,20144.9,2249.52,2654.82,101.37,161.1,114523,5.89459
29278.9,24738,77565.8,29554.6,2335.2,378,264.18,-3.72,114.3,17631.6,5.89665
68673.5,44452,101246,24693.5,14687.4,1563.24,1882.02,56.73,101.7,79699,5.89768
80023.3,53232,98519.8,44377.2,12465.6,2319.66,2684.22,118.11,272.7,98548.9,5.8987
74462.5,38326,127328,35584.9,45345.7,4422.18,5534.76,132.06,412.2,213526,5.8987
99898.4,56161,116575,74109.8,1374.24,618.66,660.66,72.54,543.6,24480.3,5.89973
44595.6,30280,96519.7,27260.5,15029.3,750.96,1079.4,69.75,197.1,31288.3,5.90179
45513.3,17846,167139,60210.4,482.16,325.92,333.06,24.18,166.5,8779.2,5.90384
57110.2,30269,123650,29883.8,5029.92,1483.86,1727.88,-1.86,88.2,67762.1,5.9059
71824.2,47365,99378.7,28168.6,19827.4,2352,2855.16,63.24,279,104570,5.9059
120404,73824,106887,76090.6,16594.2,2219.7,2474.64,106.02,382.5,98103.4,5.90693
56683.9,43091,86209.1,23273,1281.84,157.08,221.34,39.99,55.8,6766.12,5.90796
46356.8,26751,113567,29202.6,11319.8,1543.08,1821.12,46.5,103.5,66538.4,5.90796
100379,65702,100126,48050.5,27920.8,3009.72,3680.88,94.86,216,151304,5.90898
94000.9,67775,90895.5,30039.2,4231.92,185.22,201.18,81.84,136.8,6944.89,5.91001
64957.2,52742,80714.3,25240.3,7613.76,1176.42,1489.32,47.43,56.7,62650.9,5.91001
63370.3,39159,106056,35863.8,16046.5,1905.54,2127.3,50.22,166.5,86528.8,5.91104
52574.9,30573,112699,39875.6,27368.9,3328.92,3648.54,80.91,247.5,163615,5.91207
61542.6,32952,122398,45749.8,31778,3722.46,4688.04,104.16,204.3,174595,5.91412
61736.5,40367,100229,26987.5,5119.8,646.38,748.86,43.71,122.4,30086.5,5.91412
40375.3,23893,110745,20055,5907.72,672.84,719.04,46.5,113.4,32660,5.91515
28195.3,22323,82775.9,36687,197.4,133.56,133.98,25.11,54,2650.28,5.91515
28473.9,25762,72434.8,31164,105,475.44,556.5,-6.51,-18,20736.7,5.91515
29503.6,21430,90226.2,17543.4,8600.76,1157.52,1472.94,32.55,50.4,50992.5,5.91824
62921.6,30372,135771,74322.4,25430.2,3039.12,3791.34,78.12,261.9,138722,5.91824
83313.3,47855,114095,30602.9,10028.8,1227.24,1304.94,26.97,191.7,51013.2,5.91926
68349.4,46854,95602.2,19178.9,16767.2,1818.6,2341.08,78.12,212.4,79784.5,5.92029
107393,65367,107670,55490.4,32178.7,3472.14,4426.8,66.96,322.2,165720,5.92235
49859.6,42649,76616.1,15734,4797.24,797.16,1027.32,0.93,26.1,37646.1,5.92235
55212.5,43732,82740.5,22918.6,888.72,152.88,117.6,12.09,52.2,5202.03,5.92235
40875.1,30317,88359.3,23491.4,3399.48,532.98,635.04,32.55,64.8,27635.6,5.9244
47321.4,31559,98268.5,31836.8,13856.6,1779.12,2252.46,20.46,130.5,78921.9,5.9244
50403.5,33257,99324.8,18788.3,5223.96,487.62,651,-3.72,73.8,25050.8,5.9244
63896.7,35230,118863,89131.6,16808.4,2755.2,3613.68,59.52,236.7,137435,5.9244
48622,37242,85561.8,11392.1,9996,811.86,1152.06,22.32,19.8,46310.9,5.92543
51726.5,23715,142945,45715.3,12369.8,1531.74,1982.4,36.27,146.7,70418.3,5.92749
77844.9,36450,139963,39107,17034.4,2029.44,2375.94,19.53,207.9,76856.9,5.92749
31089.8,20145,101142,30161,8775.48,1219.68,1356.6,-37.2,107.1,55123.7,5.92852
71006.6,45965,101240,32439.1,13482,1524.18,1767.36,39.99,154.8,74381.3,5.92852
123806,70979,114312,36860.9,47599.4,4600.68,5795.58,140.43,545.4,227086,5.9316
88480.7,44186,131233,59052.8,20149.1,2896.32,3167.22,73.47,369.9,115845,5.93263
67082.4,30448,144388,59521.6,19241.9,2839.2,3252.06,82.77,321.3,127053,5.93366
74391.8,57173,85273.5,16089.4,2266.32,17.64,-7.56,0.93,49.5,56.64,5.93468
68364.1,41592,107720,46926.6,4646.88,663.18,770.7,79.05,191.7,35365.8,5.93571
36009.4,22670,104098,20500.2,9707.04,856.38,1131.06,23.25,41.4,50106.3,5.93674
62912.5,54446,75727,21052.1,383.04,173.88,114.66,-13.95,114.3,6254,5.93777
48330.8,28868,109720,33169.9,3607.8,461.58,564.9,60.45,75.6,23518,5.93982
82417.3,60664,89036.3,45045.8,3711.96,651.84,572.88,38.13,29.7,29571.4,5.94188
31775.8,19442,107111,45397.8,5173.56,1001.28,1148.28,58.59,67.5,40793.2,5.94188
110563,57074,126955,113085,43325.5,6542.76,7868.28,178.56,696.6,246644,5.94291
85294.3,47015,118895,49865.8,12720.1,1328.88,1317.54,79.98,228.6,64013.2,5.94291
44027.2,31751,90874.8,13669.3,7071.96,872.34,1198.26,58.59,85.5,47184.7,5.94394
77922.6,39867,128094,43610.3,23235.2,794.64,873.6,75.33,312.3,38023.1,5.94496
38343.2,23528,106803,23789.6,7905.24,941.64,1011.36,14.88,73.8,45650.1,5.94599
34216.7,21011,106726,20517,6441.96,882.84,1061.76,30.69,97.2,38276.2,5.94599
73452.4,54692,88016.1,72795.2,1786.68,491.4,489.3,62.31,147.6,17132.4,5.94599
90196.4,63770,92694.2,23856.8,8683.92,1024.8,1069.74,32.55,82.8,49881.5,5.94702
32733.4,24198,88652.6,47272.7,1943.76,479.64,501.9,11.16,61.2,17964.9,5.94805
72643.2,40922,116337,36308.2,23867.8,3202.5,3960.18,71.61,283.5,137081,5.94908
124240,79426,102513,44907.2,3381.84,495.18,582.96,120.9,393.3,18415.1,5.94908
69226.5,47445,95622.9,36137.6,8462.16,997.92,1186.5,60.45,163.8,49346.4,5.9501
49830.2,33235,98260,45258.4,10815,2068.5,2146.62,43.71,203.4,82600,5.9501
54700.8,29924,119799,47836.3,21940.8,2652.3,3213.84,32.55,245.7,130992,5.95113
65781.1,41216,104596,45633,12146.4,1687.14,1711.08,47.43,410.4,73229,5.95113
79444.4,50483,103133,47744.8,14828.5,1850.52,2245.74,32.55,137.7,87762.5,5.95216
85995.7,43220,130398,39223,22391,2200.38,2626.26,37.2,199.8,112457,5.95216
46939.9,30262,101654,31757,7778.4,1159.62,1431.78,32.55,76.5,50285.7,5.95216
101114,52293,126721,61645.1,10917.5,1207.08,1536.78,119.04,412.2,58162.2,5.95319
107244,63354,110937,35354.8,32674.3,3554.04,4169.76,62.31,272.7,168532,5.95319
128704,80235,105126,72661.7,16069.2,2724.12,3242.4,62.31,283.5,114080,5.95422
69570.2,44682,102040,29463,8024.52,864.78,1004.22,29.76,131.4,46630.1,5.95524
61056.1,39745,100676,29865.4,9976.68,1095.78,1396.08,19.53,94.5,56245.9,5.95627
103923,62737,108560,41434.7,5155.92,614.04,546,42.78,200.7,28583.7,5.9573
56980,31594,118195,51040.9,19846.7,2474.22,3283.98,40.92,149.4,103090,5.95833
64264.2,44493,94658,24911,2903.88,491.4,407.82,17.67,162.9,20412.2,5.95936
66633.7,37595,116157,30481.9,23528.4,2609.46,3118.08,30.69,140.4,123779,5.96038
34916.7,23362,97949.7,21661.1,9497.04,1259.58,1436.4,19.53,151.2,55195.1,5.96038
55766.2,35125,104048,41344,8604.12,1422.54,1627.92,66.96,137.7,67891.3,5.96141
56387.1,33532,110205,48522.6,15828.1,1971.06,2463.72,74.4,144,88535.4,5.96141
26866,20599,85474.5,16653,4477.2,1074.78,1256.64,20.46,54,49647.3,5.96244
56911.4,33231,112237,29536.9,11419.8,1202.04,1460.34,26.97,106.2,51312.3,5.96244
48397.3,28906,109727,34522.3,14577.4,1705.62,1926.96,26.04,110.7,85531.1,5.96244
65898.7,38833,111213,36300.6,8288.28,891.24,980.28,101.37,211.5,40177.8,5.9645
37748.9,24570,100688,30922.9,5130.72,782.04,590.1,15.81,89.1,33883.7,5.9645
